#"Step","eletrostastic","Non-Contacts","Bonds","Angles","Dihedrals","Impropers","contact_1-6-12"
499000,0.0,5.6876935958862305,131.76235961914062,142.2966766357422,54.862449645996094,30.385469436645508,-276.3895263671875
500000,0.0,3.8899474143981934,123.85601043701172,140.43214416503906,53.37907028198242,38.707698822021484,-271.872314453125
501000,0.0,4.615787506103516,132.80284118652344,137.03460693359375,56.44335174560547,39.78216552734375,-280.5574951171875
502000,0.0,4.857064247131348,126.9222640991211,139.57962036132812,59.4100341796875,40.54924774169922,-275.90325927734375
503000,0.0,6.532198429107666,136.82049560546875,141.2110137939453,63.85436248779297,39.84022521972656,-280.025390625
504000,0.0,3.997235059738159,146.44683837890625,127.85818481445312,55.088348388671875,37.82085037231445,-276.3890380859375
505000,0.0,4.184118270874023,125.024658203125,131.66680908203125,47.974002838134766,32.75920486450195,-286.376708984375
506000,0.0,3.982178211212158,125.94963073730469,142.63949584960938,49.990196228027344,30.74091339111328,-290.02423095703125
507000,0.0,3.533372163772583,134.2672882080078,148.75274658203125,52.50190353393555,32.359092712402344,-283.25531005859375
508000,0.0,4.230932235717773,131.15118408203125,151.38482666015625,62.898345947265625,37.93949508666992,-269.33746337890625
509000,0.0,5.028477191925049,121.58256530761719,147.54254150390625,52.06435012817383,29.992408752441406,-273.5379638671875
510000,0.0,3.7999444007873535,128.11236572265625,143.38851928710938,49.57146072387695,37.6517333984375,-280.0323791503906
511000,0.0,3.7848329544067383,137.5262451171875,140.4619903564453,54.11322021484375,31.902484893798828,-281.8684997558594
512000,0.0,3.68184232711792,146.33978271484375,158.062255859375,50.21644973754883,37.123443603515625,-282.5247802734375
513000,0.0,4.21283483505249,134.51492309570312,142.3234100341797,67.88584899902344,40.54008483886719,-269.8492736816406
514000,0.0,4.773624420166016,139.40675354003906,139.0433807373047,55.600242614746094,40.71438980102539,-284.33380126953125
515000,0.0,4.155058860778809,126.75093841552734,148.01040649414062,54.42022705078125,36.48958969116211,-281.8177185058594
516000,0.0,5.292177200317383,132.69647216796875,141.50558471679688,56.98926544189453,42.838226318359375,-272.68414306640625
517000,0.0,3.8712658882141113,130.0859375,131.41624450683594,50.067718505859375,32.603492736816406,-290.27606201171875
518000,0.0,3.935818672180176,134.43125915527344,141.37081909179688,59.03887939453125,38.06591033935547,-273.50048828125
519000,0.0,3.5455522537231445,133.857177734375,157.02098083496094,49.334815979003906,34.81134033203125,-279.12921142578125
520000,0.0,5.534770965576172,133.71142578125,158.00955200195312,53.69184875488281,34.93729019165039,-278.2184753417969
521000,0.0,4.763642311096191,130.19503784179688,161.9451446533203,56.861244201660156,28.1494140625,-280.30072021484375
522000,0.0,4.2667131423950195,135.66595458984375,141.14857482910156,58.21424865722656,35.793861389160156,-281.6953430175781
523000,0.0,4.978492259979248,131.19700622558594,144.4160919189453,58.96432113647461,29.76114273071289,-274.0158996582031
524000,0.0,5.904910087585449,138.59536743164062,140.2850341796875,59.97698974609375,38.2279167175293,-279.37274169921875
525000,0.0,5.43640661239624,121.31407165527344,167.54519653320312,60.89738464355469,35.446754455566406,-277.06787109375
526000,0.0,5.44899320602417,136.7881317138672,154.78872680664062,52.659141540527344,35.89374542236328,-271.51019287109375
527000,0.0,3.8165066242218018,130.572509765625,148.87405395507812,59.515220642089844,37.08897018432617,-272.1520080566406
528000,0.0,5.235956192016602,132.91302490234375,159.57455444335938,52.54754638671875,39.86658477783203,-275.5614929199219
529000,0.0,4.523955345153809,133.25244140625,147.17108154296875,54.90247344970703,37.39112091064453,-270.0174560546875
530000,0.0,4.075164794921875,152.01771545410156,140.23428344726562,59.01708221435547,33.726436614990234,-273.7166748046875
531000,0.0,4.17750358581543,137.59219360351562,152.6472930908203,55.608489990234375,33.53728103637695,-280.4864807128906
532000,0.0,4.784908294677734,136.64898681640625,142.16119384765625,59.336055755615234,41.70917510986328,-267.3534240722656
533000,0.0,6.891963481903076,146.94375610351562,158.9165496826172,49.48651885986328,34.685462951660156,-284.3978271484375
534000,0.0,6.269949913024902,127.36534881591797,128.4093475341797,53.581764221191406,37.157066345214844,-278.35040283203125
535000,0.0,5.479713439941406,124.6063461303711,150.9949188232422,58.1846809387207,32.34606170654297,-260.12176513671875
536000,0.0,3.568523406982422,120.1397476196289,148.5314483642578,57.47740173339844,31.77288246154785,-273.3466796875
537000,0.0,5.709380149841309,141.92576599121094,160.30938720703125,51.47587203979492,32.004913330078125,-277.9693298339844
538000,0.0,3.882370710372925,131.01351928710938,152.21499633789062,62.095157623291016,34.12393569946289,-260.56085205078125
539000,0.0,5.0844831466674805,135.04217529296875,153.8087615966797,56.12291717529297,35.66156005859375,-279.6441955566406
540000,0.0,4.652819633483887,126.00965881347656,138.96466064453125,55.663883209228516,34.537864685058594,-274.34246826171875
541000,0.0,4.353804588317871,129.05377197265625,132.1123046875,58.10689926147461,33.882713317871094,-274.1822814941406
542000,0.0,5.796135902404785,121.30145263671875,152.92147827148438,53.08792495727539,30.952064514160156,-278.0650634765625
543000,0.0,3.567673444747925,141.35012817382812,134.087158203125,53.11385726928711,38.047996520996094,-282.92926025390625
544000,0.0,4.686714172363281,132.77581787109375,153.38002014160156,54.40251159667969,38.896610260009766,-278.9493408203125
545000,0.0,4.133727550506592,145.57345581054688,149.89552307128906,55.045021057128906,33.267757415771484,-272.6180419921875
546000,0.0,4.824395179748535,127.84407043457031,139.78091430664062,56.246925354003906,37.334320068359375,-259.6789855957031
547000,0.0,6.418076515197754,128.4454345703125,142.63775634765625,63.75728225708008,32.249549865722656,-268.804443359375
548000,0.0,4.954751014709473,132.96514892578125,130.79776000976562,60.71247863769531,34.95708084106445,-265.0271301269531
549000,0.0,4.844985485076904,138.75311279296875,143.3981170654297,56.904144287109375,28.768341064453125,-272.3768005371094
550000,0.0,6.06351375579834,136.72116088867188,155.00555419921875,61.1470947265625,32.31133270263672,-280.0574951171875
551000,0.0,3.8877429962158203,129.803466796875,146.0860137939453,54.14594268798828,35.3120231628418,-278.42303466796875
552000,0.0,6.57260799407959,137.6791229248047,139.21046447753906,53.77195739746094,34.465614318847656,-270.1949157714844
553000,0.0,4.386932373046875,121.33158874511719,151.27023315429688,58.664154052734375,37.67369079589844,-280.8735046386719
554000,0.0,6.162100315093994,114.54468536376953,146.2019805908203,57.073123931884766,34.7464599609375,-279.11529541015625
555000,0.0,3.5132603645324707,142.43612670898438,147.3846435546875,53.76860046386719,28.549840927124023,-287.36663818359375
556000,0.0,4.53935432434082,127.0087890625,154.79420471191406,47.713172912597656,37.83826446533203,-272.4383544921875
557000,0.0,4.590460777282715,133.7900390625,132.08639526367188,50.93608093261719,38.42177200317383,-264.37701416015625
558000,0.0,4.555441856384277,136.47789001464844,142.6644744873047,50.18548583984375,40.7957763671875,-274.45684814453125
559000,0.0,4.251093864440918,126.76611328125,149.81427001953125,53.49538040161133,32.733062744140625,-273.6242980957031
560000,0.0,3.409194231033325,138.39846801757812,151.1184539794922,51.88050079345703,38.292823791503906,-278.5870361328125
561000,0.0,4.731964111328125,128.9149932861328,143.88565063476562,61.18630599975586,35.579376220703125,-278.4563293457031
562000,0.0,4.446125030517578,127.97994995117188,143.94659423828125,49.35228729248047,36.99681091308594,-280.15985107421875
563000,0.0,4.6797590255737305,116.16122436523438,141.42787170410156,58.89463806152344,36.328189849853516,-282.0668640136719
564000,0.0,5.5164313316345215,123.98877716064453,135.9825439453125,54.34236145019531,36.740196228027344,-273.0994873046875
565000,0.0,5.080728054046631,121.9136962890625,145.9043426513672,56.716064453125,39.604286193847656,-288.64337158203125
566000,0.0,3.3934903144836426,127.76863098144531,140.47430419921875,51.647010803222656,33.88383483886719,-280.494873046875
567000,0.0,4.9380621910095215,127.59721374511719,150.7606201171875,54.10622787475586,39.36458969116211,-274.68206787109375
568000,0.0,8.975900650024414,142.5570831298828,137.75198364257812,49.673919677734375,35.989810943603516,-282.4245910644531
569000,0.0,5.405303955078125,130.88351440429688,143.75746154785156,55.00571060180664,32.57112503051758,-281.9819030761719
570000,0.0,3.5873305797576904,126.26802825927734,146.08108520507812,57.64525604248047,35.62747573852539,-274.46917724609375
571000,0.0,8.142258644104004,129.42413330078125,151.9783477783203,57.98312759399414,40.920711517333984,-272.79681396484375
572000,0.0,3.73990535736084,134.60458374023438,155.13519287109375,51.85536193847656,38.6519660949707,-279.2906799316406
573000,0.0,4.90806770324707,135.84384155273438,143.4430694580078,57.100337982177734,38.241981506347656,-285.5420837402344
574000,0.0,4.069486618041992,143.8812255859375,134.89263916015625,48.98932647705078,36.9929084777832,-277.08209228515625
575000,0.0,3.5050134658813477,130.93899536132812,139.97573852539062,52.22614669799805,30.93282699584961,-272.07342529296875
576000,0.0,5.067225933074951,132.921142578125,137.355224609375,49.83511734008789,41.08494186401367,-283.6939697265625
577000,0.0,3.8139052391052246,131.4690704345703,143.94088745117188,45.80218505859375,33.505943298339844,-274.575927734375
578000,0.0,5.235403060913086,121.68948364257812,138.66384887695312,50.691864013671875,41.32838821411133,-279.0939025878906
579000,0.0,4.511289596557617,145.18374633789062,151.0408477783203,54.63287353515625,35.41462707519531,-277.5225524902344
580000,0.0,4.99424409866333,128.84921264648438,154.02145385742188,57.46449661254883,44.783016204833984,-284.828857421875
581000,0.0,4.368489742279053,119.99288940429688,142.67359924316406,53.751556396484375,38.77878952026367,-279.6180419921875
582000,0.0,3.709754467010498,126.2930908203125,145.32603454589844,54.67373275756836,35.27830505371094,-274.49822998046875
583000,0.0,4.7723517417907715,128.87014770507812,147.23980712890625,52.51410675048828,31.053998947143555,-275.2308654785156
584000,0.0,6.334707736968994,134.49124145507812,140.5590362548828,56.3153076171875,34.56419372558594,-272.7622985839844
585000,0.0,5.274007320404053,116.44905090332031,147.86317443847656,49.93213653564453,32.3340950012207,-271.6329650878906
586000,0.0,4.487925052642822,130.2832489013672,137.02857971191406,56.2747688293457,32.16600036621094,-280.12091064453125
587000,0.0,4.644896030426025,137.41233825683594,141.27749633789062,53.376033782958984,38.619606018066406,-278.5541076660156
588000,0.0,5.724573612213135,123.6556396484375,135.38287353515625,49.819969177246094,32.587337493896484,-279.61663818359375
589000,0.0,4.643898010253906,121.97611999511719,139.9745635986328,51.334861755371094,33.00416946411133,-272.9456787109375
590000,0.0,3.3424863815307617,124.43767547607422,150.89694213867188,54.60078048706055,26.272624969482422,-282.2509765625
591000,0.0,5.205864429473877,136.02639770507812,151.1190643310547,55.44401168823242,30.922840118408203,-274.505126953125
592000,0.0,5.041574478149414,152.46127319335938,144.63632202148438,54.230384826660156,28.740978240966797,-282.06158447265625
593000,0.0,6.503903388977051,127.45710754394531,135.573486328125,63.48268508911133,38.471923828125,-276.15087890625
594000,0.0,4.152390956878662,129.8673553466797,145.65545654296875,51.32782745361328,33.502906799316406,-272.826416015625
595000,0.0,3.565122604370117,123.759765625,149.98361206054688,54.36905288696289,32.788490295410156,-278.3358154296875
596000,0.0,4.987251281738281,126.68571472167969,158.53489685058594,67.40835571289062,34.635372161865234,-265.95721435546875
597000,0.0,6.332359313964844,140.33087158203125,136.09011840820312,60.35997772216797,35.857330322265625,-268.6217041015625
598000,0.0,4.5987749099731445,139.6405487060547,147.0022735595703,54.479286193847656,34.70042419433594,-286.3052978515625
599000,0.0,6.034681797027588,136.31570434570312,132.8168487548828,60.50533676147461,31.777111053466797,-280.9610290527344
600000,0.0,4.746638774871826,133.92990112304688,133.95285034179688,57.029422760009766,27.69546890258789,-278.36553955078125
601000,0.0,4.229180335998535,140.07568359375,158.9988555908203,58.707664489746094,43.91850280761719,-278.42633056640625
602000,0.0,4.985824108123779,130.97312927246094,147.55825805664062,58.487884521484375,36.54022979736328,-274.1595764160156
603000,0.0,3.972756862640381,138.02957153320312,125.80126953125,51.705665588378906,34.051509857177734,-279.7694091796875
604000,0.0,5.894374370574951,136.07846069335938,124.62860107421875,53.26383972167969,38.09330749511719,-279.95794677734375
605000,0.0,4.409811496734619,132.47854614257812,152.11233520507812,44.822998046875,32.14097595214844,-289.0526123046875
606000,0.0,4.05974006652832,127.482421875,139.37567138671875,55.461830139160156,35.72636413574219,-275.1954345703125
607000,0.0,3.8387556076049805,143.50611877441406,154.2958984375,49.7197151184082,39.221435546875,-280.3218078613281
608000,0.0,3.794610023498535,139.80865478515625,156.80227661132812,56.773193359375,34.39097213745117,-270.7777099609375
609000,0.0,3.865682363510132,122.35826110839844,130.07986450195312,56.575401306152344,39.6734504699707,-282.8420715332031
610000,0.0,3.5843796730041504,126.5020751953125,139.90081787109375,49.881683349609375,46.19321823120117,-286.0675354003906
611000,0.0,3.775040864944458,138.04318237304688,139.289794921875,53.080047607421875,38.3824348449707,-283.65966796875
612000,0.0,4.628908157348633,133.36868286132812,137.58761596679688,45.23212432861328,37.9251594543457,-288.58837890625
613000,0.0,5.380084991455078,130.01083374023438,144.9604034423828,49.10807800292969,33.30179214477539,-284.07958984375
614000,0.0,4.668479919433594,119.34659576416016,142.03033447265625,51.8936882019043,37.88419723510742,-282.352294921875
615000,0.0,4.170647621154785,136.78976440429688,142.0018310546875,56.09423065185547,36.89468002319336,-277.61688232421875
616000,0.0,3.3575055599212646,135.07705688476562,147.64431762695312,53.415184020996094,36.01581954956055,-275.11346435546875
617000,0.0,4.277198314666748,147.8668212890625,157.50962829589844,68.33888244628906,36.171363830566406,-265.84893798828125
618000,0.0,4.307178497314453,139.84022521972656,149.4026336669922,61.778141021728516,41.08930969238281,-275.6728515625
619000,0.0,5.838892936706543,133.71002197265625,157.07669067382812,61.01934051513672,35.36058044433594,-279.04058837890625
620000,0.0,3.9958651065826416,122.5971908569336,139.645263671875,54.286094665527344,42.121734619140625,-274.2887878417969
621000,0.0,4.091540336608887,123.99472045898438,134.4296417236328,60.9981575012207,32.80107879638672,-279.5113525390625
622000,0.0,4.232177734375,133.63241577148438,155.3862762451172,59.27482604980469,42.98589324951172,-269.03271484375
623000,0.0,7.011687755584717,125.66487121582031,146.21121215820312,56.44337463378906,32.58356857299805,-279.29498291015625
624000,0.0,5.076452255249023,121.02058410644531,161.90008544921875,55.99509048461914,34.952789306640625,-276.5052490234375
625000,0.0,4.564567565917969,132.7679443359375,148.49014282226562,49.87727355957031,34.9483528137207,-275.3141784667969
626000,0.0,5.933460712432861,131.72866821289062,150.2739715576172,57.1275634765625,41.448150634765625,-278.36016845703125
627000,0.0,4.407792568206787,126.96720886230469,147.921630859375,44.65707778930664,33.954952239990234,-277.236083984375
628000,0.0,5.575342178344727,127.51893615722656,139.83316040039062,47.2930908203125,33.290164947509766,-286.63568115234375
629000,0.0,3.3000972270965576,134.30905151367188,135.8006134033203,55.48201370239258,44.23258972167969,-277.94000244140625
630000,0.0,4.60538911819458,136.08441162109375,144.872802734375,54.65694046020508,36.59932327270508,-275.3636779785156
631000,0.0,3.956315517425537,149.534423828125,147.05364990234375,58.70856475830078,33.615116119384766,-274.0848388671875
632000,0.0,6.529661178588867,141.7850341796875,144.22366333007812,63.328548431396484,39.26314163208008,-265.5491027832031
633000,0.0,3.15017032623291,125.25728607177734,149.912353515625,56.018653869628906,37.70079803466797,-271.4382629394531
634000,0.0,4.859188556671143,132.92739868164062,153.67626953125,51.956016540527344,30.253843307495117,-281.0521240234375
635000,0.0,4.211900234222412,123.62979888916016,139.2820587158203,46.04118347167969,37.02056884765625,-274.6849365234375
636000,0.0,3.275397539138794,139.24822998046875,147.6688232421875,54.37997055053711,29.802316665649414,-279.5271301269531
637000,0.0,4.59384298324585,141.03317260742188,133.57421875,57.426910400390625,28.236461639404297,-280.90435791015625
638000,0.0,5.094715118408203,128.80560302734375,147.2323455810547,57.251991271972656,33.114471435546875,-276.725830078125
639000,0.0,4.526896953582764,133.71267700195312,131.42105102539062,59.492794036865234,33.7956428527832,-276.97869873046875
640000,0.0,3.4084391593933105,139.89346313476562,145.54541015625,52.18191146850586,29.34767723083496,-274.02716064453125
641000,0.0,4.4403204917907715,133.91954040527344,154.51754760742188,60.967063903808594,34.01152420043945,-280.9845275878906
642000,0.0,5.202521324157715,137.42147827148438,156.70196533203125,53.388633728027344,29.67063331604004,-276.291015625
643000,0.0,4.224170684814453,153.826416015625,146.2017364501953,51.31722640991211,35.56361770629883,-288.2978820800781
644000,0.0,3.979957103729248,117.53524780273438,143.63140869140625,42.6314811706543,33.5125732421875,-286.2928161621094
645000,0.0,3.65315580368042,111.87439727783203,158.45826721191406,56.29874038696289,35.30122375488281,-273.5540466308594
646000,0.0,4.7219133377075195,134.49078369140625,147.75808715820312,54.07792663574219,36.64059829711914,-268.41583251953125
647000,0.0,3.7812771797180176,133.97947692871094,124.86853790283203,51.19841003417969,36.678829193115234,-289.66253662109375
648000,0.0,4.816413402557373,132.05740356445312,152.46421813964844,53.49889373779297,32.5943603515625,-284.1260986328125
649000,0.0,5.712591171264648,129.82762145996094,159.04737854003906,63.66496276855469,38.14796829223633,-268.35345458984375
650000,0.0,3.9263687133789062,139.05921936035156,144.71820068359375,53.64849853515625,33.126014709472656,-277.3184509277344
651000,0.0,5.332303524017334,131.75155639648438,128.771728515625,51.2992057800293,32.49063491821289,-277.64556884765625
652000,0.0,4.944890022277832,129.15866088867188,143.2825927734375,54.1425895690918,31.943899154663086,-285.6026306152344
653000,0.0,4.862105369567871,140.13092041015625,140.080322265625,56.72748565673828,35.953147888183594,-277.694580078125
654000,0.0,4.773070335388184,122.13319396972656,143.37020874023438,52.45351791381836,36.19816970825195,-282.6973876953125
655000,0.0,4.633880615234375,129.56631469726562,129.83212280273438,51.789390563964844,41.87883377075195,-282.917236328125
656000,0.0,6.272083282470703,140.33607482910156,147.87344360351562,49.599586486816406,38.12724304199219,-280.86279296875
657000,0.0,3.2406296730041504,130.66009521484375,138.33956909179688,58.297279357910156,28.33490753173828,-271.40618896484375
658000,0.0,3.751415252685547,133.498046875,146.65382385253906,54.42177200317383,30.26370620727539,-272.9925842285156
659000,0.0,4.60141134262085,131.01951599121094,145.6383819580078,51.342620849609375,37.6824836730957,-277.60015869140625
660000,0.0,4.572661399841309,136.61431884765625,141.39358520507812,64.72761535644531,30.36536407470703,-269.8795166015625
661000,0.0,4.2598114013671875,132.13739013671875,142.1682586669922,55.23495101928711,42.57087326049805,-279.63336181640625
662000,0.0,6.970979690551758,129.75994873046875,143.1368408203125,55.89027786254883,40.536659240722656,-281.35943603515625
663000,0.0,4.95068883895874,143.61801147460938,144.10595703125,55.67805480957031,38.202083587646484,-271.3434143066406
664000,0.0,3.2669336795806885,130.48939514160156,133.3792724609375,64.75611877441406,40.89685821533203,-280.19000244140625
665000,0.0,4.600271701812744,144.94383239746094,138.409912109375,54.97551727294922,34.93152618408203,-282.0216064453125
666000,0.0,3.6321094036102295,139.32289123535156,137.11236572265625,48.45343780517578,36.713783264160156,-278.53460693359375
667000,0.0,4.728309631347656,125.8668212890625,144.21197509765625,65.6978988647461,33.67384719848633,-273.1856689453125
668000,0.0,4.789902687072754,132.35470581054688,152.88502502441406,62.160404205322266,38.03371810913086,-284.6590270996094
669000,0.0,6.564512252807617,133.83921813964844,138.73611450195312,52.868343353271484,38.92158508300781,-277.5213623046875
670000,0.0,5.690335750579834,133.76470947265625,139.4600067138672,53.30900192260742,33.38457489013672,-264.6119384765625
671000,0.0,4.661695957183838,139.82559204101562,150.48294067382812,64.57610321044922,34.4236946105957,-273.89129638671875
672000,0.0,5.152987480163574,128.79373168945312,141.67051696777344,62.70372772216797,33.67303466796875,-281.9107666015625
673000,0.0,4.648921012878418,125.44806671142578,142.63172912597656,52.9083251953125,32.76836013793945,-282.3216857910156
674000,0.0,4.28467321395874,129.80331420898438,141.4116973876953,49.86080551147461,38.10625457763672,-281.517578125
675000,0.0,4.756022930145264,138.7388458251953,140.43075561523438,53.21341323852539,34.60314178466797,-275.8357849121094
676000,0.0,7.486998558044434,137.07691955566406,140.9795379638672,57.480255126953125,43.27827835083008,-283.571533203125
677000,0.0,4.495942115783691,140.39511108398438,155.99087524414062,56.66387176513672,37.089622497558594,-274.0024108886719
678000,0.0,4.478274822235107,136.83311462402344,132.37112426757812,60.20634460449219,25.69399642944336,-273.52423095703125
679000,0.0,3.9567999839782715,136.63307189941406,150.24256896972656,58.82562255859375,32.16399383544922,-263.2567443847656
680000,0.0,4.991455554962158,144.00421142578125,154.7238006591797,58.00547409057617,33.25576400756836,-282.99072265625
681000,0.0,5.268828868865967,124.12687683105469,140.78518676757812,58.89117431640625,37.92760467529297,-282.5894775390625
682000,0.0,4.339662551879883,118.08568572998047,145.82742309570312,55.29393005371094,40.58576202392578,-274.9156494140625
683000,0.0,3.989928722381592,126.00971984863281,137.719970703125,50.117095947265625,36.711273193359375,-278.9063720703125
684000,0.0,4.381475448608398,128.09481811523438,135.6453399658203,56.42759704589844,36.36766052246094,-282.2632141113281
685000,0.0,3.8774726390838623,133.25270080566406,133.94650268554688,45.407142639160156,30.138347625732422,-280.73248291015625
686000,0.0,3.420581340789795,124.15902709960938,132.44818115234375,53.88169860839844,39.001609802246094,-285.5328369140625
687000,0.0,5.47625732421875,134.587158203125,142.6031951904297,54.239830017089844,34.438331604003906,-280.96295166015625
688000,0.0,4.740411758422852,129.6544189453125,145.88681030273438,54.216976165771484,26.789976119995117,-283.3170166015625
689000,0.0,4.3186845779418945,129.16259765625,151.99053955078125,57.097991943359375,34.84581756591797,-268.4810485839844
690000,0.0,4.044282913208008,145.1410369873047,140.95172119140625,51.094173431396484,32.79247283935547,-278.65155029296875
691000,0.0,4.7935566902160645,128.76812744140625,134.03213500976562,52.95456314086914,40.421173095703125,-281.97247314453125
692000,0.0,3.9079103469848633,140.1646270751953,150.91436767578125,55.8756103515625,28.82205581665039,-289.1778564453125
693000,0.0,4.803823471069336,131.06906127929688,134.59320068359375,50.31660461425781,31.78109359741211,-279.3127136230469
694000,0.0,4.913536548614502,128.0211639404297,150.34149169921875,56.07860565185547,40.48199462890625,-271.36224365234375
695000,0.0,4.889433860778809,138.31468200683594,144.09902954101562,54.18894577026367,37.46582794189453,-275.56646728515625
696000,0.0,4.904443740844727,130.61871337890625,144.0159149169922,54.30292510986328,33.65190887451172,-277.9312438964844
697000,0.0,4.894850254058838,137.75221252441406,135.80349731445312,54.50885009765625,35.5001220703125,-271.5325927734375
698000,0.0,4.422543048858643,119.20263671875,143.61715698242188,53.16798400878906,36.387062072753906,-275.049072265625
699000,0.0,5.727014541625977,145.25115966796875,147.6926727294922,53.17735290527344,35.29496765136719,-273.105712890625
700000,0.0,4.947450160980225,135.09124755859375,154.78985595703125,48.77626037597656,40.89768981933594,-272.90972900390625
701000,0.0,4.839240074157715,121.05250549316406,169.26817321777344,54.60670852661133,34.761783599853516,-277.2741394042969
702000,0.0,6.926145553588867,143.66891479492188,139.6104278564453,48.48915100097656,33.56111145019531,-276.4893493652344
703000,0.0,4.463138580322266,131.11810302734375,132.41253662109375,65.37601470947266,38.03889083862305,-284.24298095703125
704000,0.0,5.781057357788086,118.80216979980469,155.06967163085938,44.87382125854492,32.877769470214844,-274.6233215332031
705000,0.0,5.1731438636779785,138.11328125,135.71873474121094,53.25974655151367,34.38389587402344,-279.03851318359375
706000,0.0,3.465052366256714,133.98220825195312,144.05767822265625,47.59638214111328,35.622562408447266,-286.7336730957031
707000,0.0,4.6855998039245605,133.4280548095703,140.8428955078125,57.21297073364258,36.08789825439453,-272.08538818359375
708000,0.0,3.414534568786621,131.48435974121094,151.55642700195312,56.18800354003906,33.996482849121094,-266.770751953125
709000,0.0,4.097940444946289,141.6706085205078,165.86599731445312,53.75115966796875,42.52092742919922,-274.8690185546875
710000,0.0,4.045995235443115,131.08766174316406,144.67477416992188,58.615135192871094,37.7984619140625,-272.89068603515625
711000,0.0,5.676163673400879,137.2298126220703,146.3601531982422,57.953094482421875,33.92923355102539,-278.389404296875
712000,0.0,4.772111892700195,133.50259399414062,127.815673828125,48.87957000732422,30.19252586364746,-280.11810302734375
713000,0.0,5.889562606811523,132.9505615234375,129.68478393554688,59.689369201660156,34.8487548828125,-277.1646728515625
714000,0.0,3.702024221420288,119.07150268554688,138.9234619140625,51.03750991821289,38.40251159667969,-281.39129638671875
715000,0.0,3.5186240673065186,136.93431091308594,149.8331756591797,54.354984283447266,42.432552337646484,-287.20745849609375
716000,0.0,4.712500095367432,138.33042907714844,142.09136962890625,52.640438079833984,39.69593048095703,-275.6009521484375
717000,0.0,5.345138072967529,139.15895080566406,153.5079803466797,52.21256637573242,36.91606903076172,-285.26678466796875
718000,0.0,4.05135440826416,133.29266357421875,150.73886108398438,53.16276168823242,37.94526672363281,-282.44757080078125
719000,0.0,5.230442047119141,132.53675842285156,147.98764038085938,57.465309143066406,33.792388916015625,-277.6241760253906
720000,0.0,3.5440735816955566,141.84750366210938,146.36532592773438,50.488014221191406,31.62140464782715,-283.2056884765625
721000,0.0,6.428721904754639,112.38246154785156,156.43765258789062,65.67428588867188,35.57140350341797,-262.4123229980469
722000,0.0,6.409614562988281,138.65399169921875,141.36598205566406,58.81564712524414,39.65752410888672,-272.9059753417969
723000,0.0,5.11838436126709,140.7584686279297,150.15065002441406,55.673789978027344,38.2523193359375,-285.1921691894531
724000,0.0,5.863379001617432,140.22010803222656,146.91201782226562,56.403350830078125,32.259986877441406,-277.52691650390625
725000,0.0,4.580560684204102,131.50985717773438,132.68507385253906,53.96802520751953,28.382431030273438,-272.9378967285156
726000,0.0,3.9193274974823,122.06318664550781,139.69219970703125,50.22901153564453,40.32980728149414,-284.23779296875
727000,0.0,5.291225433349609,128.86732482910156,143.4696044921875,51.824073791503906,31.205591201782227,-283.6622314453125
728000,0.0,3.8692052364349365,130.28848266601562,138.76962280273438,46.920143127441406,38.31670379638672,-289.0401611328125
729000,0.0,3.9456474781036377,136.95086669921875,137.0355224609375,54.47052764892578,29.7286319732666,-273.873046875
730000,0.0,4.427042007446289,132.5733642578125,132.09378051757812,56.95207977294922,37.822628021240234,-271.4559020996094
731000,0.0,4.717826843261719,142.36825561523438,142.9507293701172,60.56785583496094,39.34257125854492,-276.38275146484375
732000,0.0,6.192708969116211,139.09375,135.22772216796875,57.12965393066406,30.72496795654297,-281.6109619140625
733000,0.0,4.03395414352417,130.2946014404297,149.13124084472656,62.889495849609375,38.05630111694336,-272.0169982910156
734000,0.0,4.840549468994141,140.59848022460938,147.71066284179688,57.8218879699707,31.693984985351562,-277.09747314453125
735000,0.0,4.6551032066345215,134.38861083984375,143.18418884277344,55.45966339111328,37.13950729370117,-269.8504333496094
736000,0.0,2.7514052391052246,135.89617919921875,150.57852172851562,55.02974319458008,35.150146484375,-272.7783203125
737000,0.0,4.251453876495361,128.8872833251953,149.59713745117188,51.35404586791992,35.047698974609375,-279.7665100097656
738000,0.0,3.619866371154785,128.54095458984375,136.13470458984375,54.09618377685547,32.323097229003906,-274.9163818359375
739000,0.0,7.406984806060791,135.00830078125,137.83450317382812,51.91741943359375,32.782833099365234,-284.7787170410156
740000,0.0,3.886852741241455,142.82640075683594,146.2454376220703,60.032875061035156,29.369977951049805,-278.4292297363281
741000,0.0,6.061853408813477,128.83987426757812,141.28248596191406,62.56756591796875,31.57351303100586,-264.6836853027344
742000,0.0,4.452718734741211,139.5612030029297,140.8674774169922,56.66631317138672,36.45298767089844,-275.0381774902344
743000,0.0,7.549156188964844,128.3031768798828,139.62203979492188,68.09774017333984,41.22147750854492,-265.22344970703125
744000,0.0,5.08769416809082,129.91224670410156,153.74798583984375,57.48035430908203,38.85270309448242,-270.3431396484375
745000,0.0,3.9685685634613037,131.26683044433594,157.51657104492188,50.729331970214844,37.89289855957031,-282.2642822265625
746000,0.0,4.346293926239014,135.814208984375,139.60455322265625,56.58087921142578,44.08689880371094,-274.601318359375
747000,0.0,4.42319393157959,120.14474487304688,129.976806640625,49.28144073486328,41.76538848876953,-279.56005859375
748000,0.0,4.8726911544799805,126.36936950683594,136.12916564941406,52.036155700683594,34.69903564453125,-287.5296630859375
