#"Step","eletrostastic","Non-Contacts","Bonds","Angles","Dihedrals","contact_1-10-12"
284000,0.0,0.08527880907058716,12.546243667602539,8.368896484375,6.686990737915039,-146.69161987304688
285000,0.0,0.08471095561981201,16.321609497070312,9.403301239013672,4.173314094543457,-148.50808715820312
286000,0.0,0.0762551948428154,12.146368026733398,10.439702987670898,9.40790843963623,-148.34024047851562
287000,0.0,0.06610602140426636,13.193645477294922,8.185523986816406,5.001470565795898,-146.3662109375
288000,0.0,0.1957285851240158,13.830854415893555,11.583322525024414,3.6965408325195312,-145.31256103515625
289000,0.0,0.12592893838882446,25.99049949645996,11.703292846679688,8.153032302856445,-141.6428985595703
290000,0.0,0.09348684549331665,22.92921257019043,10.299054145812988,5.811862945556641,-149.94976806640625
291000,0.0,0.0880676880478859,18.2319278717041,7.339537620544434,2.8069493770599365,-151.47486877441406
292000,0.0,0.10847000032663345,19.78901481628418,9.910614013671875,4.4549479484558105,-146.1121368408203
293000,0.0,0.12114638090133667,15.23862075805664,10.196577072143555,3.438283920288086,-151.68394470214844
294000,0.0,0.13757477700710297,12.120622634887695,12.056623458862305,5.58308744430542,-149.5418243408203
295000,0.0,0.1460161656141281,10.992402076721191,9.349782943725586,5.461022853851318,-148.35494995117188
296000,0.0,0.0634477287530899,16.181684494018555,11.673759460449219,3.0298848152160645,-147.42701721191406
297000,0.0,0.07245688140392303,15.763141632080078,11.284078598022461,3.985948085784912,-147.42532348632812
298000,0.0,0.14568281173706055,19.12906265258789,9.953670501708984,3.3887124061584473,-147.12998962402344
299000,0.0,0.2144274115562439,15.575011253356934,10.413294792175293,4.44047737121582,-147.650390625
300000,0.0,0.1691843420267105,15.602689743041992,13.117105484008789,6.950042724609375,-141.5594482421875
301000,0.0,0.14411602914333344,13.256219863891602,14.611997604370117,6.301204681396484,-144.08615112304688
302000,0.0,0.08074569702148438,14.501815795898438,13.355066299438477,5.846625328063965,-151.47122192382812
303000,0.0,0.06928606331348419,16.4898681640625,11.439916610717773,7.045172214508057,-147.55316162109375
304000,0.0,0.061082057654857635,11.539346694946289,15.505655288696289,7.339381217956543,-141.25672912597656
305000,0.0,0.0975014716386795,13.876801490783691,13.472333908081055,4.259662628173828,-144.29953002929688
306000,0.0,0.13220295310020447,14.963693618774414,12.630401611328125,6.641840934753418,-148.34890747070312
307000,0.0,0.07904704660177231,15.224387168884277,16.62274932861328,5.435068130493164,-148.344482421875
308000,0.0,0.08973462879657745,11.573013305664062,13.286531448364258,8.123842239379883,-143.01170349121094
309000,0.0,0.08195800334215164,11.093128204345703,14.962287902832031,6.210050582885742,-144.8851776123047
310000,0.0,0.17445465922355652,11.857820510864258,11.208945274353027,6.530143737792969,-149.23602294921875
311000,0.0,0.08465740084648132,16.593048095703125,12.800501823425293,6.759822845458984,-145.24771118164062
312000,0.0,0.0976012721657753,16.05929183959961,11.517955780029297,2.9548282623291016,-148.72134399414062
313000,0.0,0.18390733003616333,14.528400421142578,12.36732292175293,5.482341766357422,-145.61614990234375
314000,0.0,0.13399624824523926,15.049187660217285,14.944544792175293,5.825666427612305,-137.30714416503906
315000,0.0,0.07541272044181824,16.915180206298828,11.29115104675293,7.721277713775635,-140.377685546875
316000,0.0,0.08142644166946411,11.990238189697266,15.836917877197266,7.831952095031738,-143.2239532470703
317000,0.0,0.11022301018238068,11.593643188476562,11.061665534973145,5.93586540222168,-146.58506774902344
318000,0.0,0.20924919843673706,15.813665390014648,11.637385368347168,7.143582344055176,-144.20327758789062
319000,0.0,0.06445233523845673,15.14661979675293,13.60616683959961,6.497424125671387,-141.05616760253906
320000,0.0,0.14031429588794708,12.821198463439941,15.06158447265625,3.411327838897705,-146.32652282714844
321000,0.0,0.10032081604003906,15.640599250793457,11.673982620239258,4.500540733337402,-144.76565551757812
322000,0.0,0.12736734747886658,12.670832633972168,13.009175300598145,7.247787952423096,-144.7897186279297
323000,0.0,0.09664108604192734,10.048648834228516,9.50255012512207,3.469221591949463,-147.60597229003906
324000,0.0,0.07811234891414642,11.529266357421875,11.83853530883789,4.513400554656982,-149.384521484375
325000,0.0,0.13545143604278564,14.411237716674805,12.513069152832031,4.493136405944824,-148.379638671875
326000,0.0,0.14740876853466034,14.49404525756836,8.835524559020996,4.164578914642334,-150.38711547851562
327000,0.0,0.07607972621917725,14.411124229431152,12.88107681274414,5.488410949707031,-142.409423828125
328000,0.0,0.0815339982509613,18.80558967590332,9.511475563049316,7.107974052429199,-143.17481994628906
329000,0.0,0.14338582754135132,21.078250885009766,12.222917556762695,6.572360038757324,-146.62982177734375
330000,0.0,0.07997353374958038,10.655851364135742,11.96469497680664,5.056278228759766,-145.92245483398438
331000,0.0,0.09796558320522308,11.625439643859863,12.919785499572754,5.511470794677734,-145.740966796875
332000,0.0,0.11746290326118469,13.636068344116211,12.26655387878418,6.1814985275268555,-144.90533447265625
333000,0.0,0.10153277963399887,13.089679718017578,10.312665939331055,7.075131893157959,-148.6832733154297
334000,0.0,0.07664703577756882,12.702842712402344,11.76941204071045,8.021743774414062,-140.6919708251953
335000,0.0,0.2044411599636078,12.886137962341309,16.79182243347168,6.857576370239258,-140.73114013671875
336000,0.0,0.07601262629032135,16.015878677368164,9.829193115234375,4.41855525970459,-145.39019775390625
337000,0.0,0.11187652498483658,16.16640853881836,12.471823692321777,5.914875030517578,-145.06134033203125
338000,0.0,0.13081112504005432,13.027692794799805,12.303377151489258,5.183407783508301,-143.8816680908203
339000,0.0,0.07185548543930054,16.232234954833984,7.043010234832764,5.357059955596924,-144.37879943847656
340000,0.0,0.12390320748090744,9.804378509521484,9.820073127746582,2.7108333110809326,-146.36451721191406
341000,0.0,0.11599500477313995,15.176960945129395,12.633489608764648,8.162633895874023,-147.7654571533203
342000,0.0,0.11529016494750977,12.724264144897461,10.42627239227295,5.260447978973389,-145.38902282714844
343000,0.0,0.2569618225097656,13.336289405822754,12.049999237060547,4.75447416305542,-144.92727661132812
344000,0.0,0.12887437641620636,21.792598724365234,13.553863525390625,4.8468217849731445,-146.65591430664062
345000,0.0,0.1110241711139679,21.152099609375,11.652996063232422,6.163168907165527,-148.1089630126953
346000,0.0,0.10620187222957611,22.199939727783203,9.672891616821289,5.28055477142334,-143.17135620117188
347000,0.0,0.08645318448543549,19.673084259033203,13.000186920166016,5.831785678863525,-142.26119995117188
348000,0.0,0.07844587415456772,17.808534622192383,11.689773559570312,4.921456336975098,-147.55087280273438
349000,0.0,0.11844724416732788,16.359128952026367,14.939857482910156,6.0271196365356445,-147.9356231689453
350000,0.0,0.0877881869673729,17.275653839111328,11.644352912902832,3.5323264598846436,-148.3977508544922
351000,0.0,0.14755414426326752,14.114378929138184,11.059610366821289,2.723856210708618,-148.08392333984375
352000,0.0,0.08366478979587555,17.7268009185791,11.353818893432617,3.4795665740966797,-147.40065002441406
353000,0.0,0.07632394134998322,10.763116836547852,15.564432144165039,4.302379608154297,-148.9306640625
354000,0.0,0.15192629396915436,18.381359100341797,11.122861862182617,5.93649959564209,-142.1050567626953
355000,0.0,0.09555741399526596,17.362316131591797,8.702265739440918,4.368781566619873,-146.86251831054688
356000,0.0,0.10857579112052917,21.975936889648438,14.743764877319336,5.674581527709961,-144.8743896484375
357000,0.0,0.11114291846752167,18.8760929107666,9.884893417358398,6.379519462585449,-144.78001403808594
358000,0.0,0.10809385031461716,14.09290599822998,7.554311752319336,3.363832473754883,-148.09442138671875
359000,0.0,0.0711522251367569,16.204288482666016,10.069971084594727,3.976625919342041,-148.03640747070312
360000,0.0,0.19042104482650757,14.898386001586914,12.969574928283691,2.168008327484131,-148.02963256835938
361000,0.0,0.0647532045841217,16.887842178344727,12.057658195495605,4.807957172393799,-145.58297729492188
362000,0.0,0.08382386714220047,13.951480865478516,11.166062355041504,4.464603900909424,-149.19598388671875
363000,0.0,0.07569854706525803,13.385656356811523,8.331610679626465,6.104206562042236,-143.88406372070312
364000,0.0,0.17814621329307556,15.322113990783691,9.753887176513672,4.769862174987793,-147.43359375
365000,0.0,0.12047512084245682,13.289297103881836,13.524192810058594,4.999670505523682,-148.18264770507812
366000,0.0,0.28168344497680664,13.346981048583984,10.747200012207031,5.341444969177246,-143.3388214111328
367000,0.0,0.13312476873397827,12.657196998596191,13.92767333984375,5.522512435913086,-145.47006225585938
368000,0.0,0.08980904519557953,16.384244918823242,10.995380401611328,4.254786491394043,-145.37196350097656
369000,0.0,0.15103989839553833,16.51294708251953,12.354440689086914,5.539475440979004,-144.64877319335938
370000,0.0,0.09820152819156647,15.290670394897461,13.37171745300293,4.082905292510986,-145.146240234375
371000,0.0,0.10296911001205444,21.511837005615234,12.60228443145752,4.658736228942871,-146.20916748046875
372000,0.0,0.14359094202518463,23.31304168701172,14.107644081115723,5.2196455001831055,-148.0803985595703
373000,0.0,0.19265183806419373,16.811716079711914,12.245564460754395,4.005557060241699,-148.49105834960938
374000,0.0,0.1183377355337143,16.312278747558594,12.058399200439453,6.290035247802734,-147.5951690673828
375000,0.0,0.15987348556518555,14.997871398925781,9.475805282592773,7.424882411956787,-144.6057891845703
376000,0.0,0.09065455943346024,19.249454498291016,11.10584831237793,5.0931830406188965,-144.58255004882812
377000,0.0,0.11203247308731079,12.522310256958008,8.545286178588867,8.228131294250488,-148.4592742919922
378000,0.0,0.10892464965581894,17.890193939208984,11.482316970825195,7.7449774742126465,-145.64892578125
379000,0.0,0.09387597441673279,14.068807601928711,10.64268684387207,4.879575729370117,-146.7498779296875
380000,0.0,0.10643590986728668,11.673020362854004,12.35550308227539,6.2914557456970215,-146.22036743164062
381000,0.0,0.1420421153306961,15.13903522491455,12.164955139160156,4.407901763916016,-140.94125366210938
382000,0.0,0.06558302044868469,11.028005599975586,8.913593292236328,4.441247940063477,-145.34561157226562
383000,0.0,0.07476755976676941,14.171939849853516,12.970060348510742,5.063630104064941,-140.4853515625
384000,0.0,0.15371552109718323,14.06787109375,11.33172607421875,8.548322677612305,-144.77499389648438
385000,0.0,0.13136065006256104,11.776531219482422,10.557233810424805,5.773417949676514,-147.8863067626953
386000,0.0,0.10145071148872375,16.44725799560547,9.182744979858398,4.865118026733398,-150.76016235351562
387000,0.0,0.1455812156200409,14.2840576171875,9.074851036071777,4.287895679473877,-152.7129669189453
388000,0.0,0.1726938784122467,16.7841796875,9.822427749633789,2.7044098377227783,-144.48394775390625
389000,0.0,0.22317731380462646,16.745342254638672,10.131270408630371,4.641055583953857,-144.130126953125
390000,0.0,0.21644017100334167,18.227188110351562,10.377828598022461,3.3633432388305664,-151.4438934326172
391000,0.0,0.11947955191135406,14.869792938232422,9.353222846984863,5.791735649108887,-147.98403930664062
392000,0.0,0.1108260303735733,20.774490356445312,10.61452865600586,4.707122802734375,-145.6246337890625
393000,0.0,0.11616645753383636,21.532976150512695,7.459495544433594,4.485348701477051,-152.78721618652344
394000,0.0,0.0940595492720604,16.59184455871582,9.593034744262695,5.329789638519287,-144.41644287109375
395000,0.0,0.13863131403923035,14.240997314453125,11.383563995361328,6.614503860473633,-146.94956970214844
396000,0.0,0.12184779345989227,15.016878128051758,8.837535858154297,5.374937057495117,-150.0624237060547
397000,0.0,0.1772967129945755,10.122664451599121,8.645894050598145,3.347092866897583,-149.98170471191406
398000,0.0,0.1384350210428238,15.989044189453125,10.727463722229004,4.808038711547852,-149.3726806640625
399000,0.0,0.13863082230091095,15.736910820007324,6.731121063232422,5.835162162780762,-147.9832763671875
400000,0.0,0.08487804234027863,11.188791275024414,11.519057273864746,4.570423126220703,-148.6138458251953
401000,0.0,0.10608817636966705,17.220348358154297,10.116371154785156,5.644763946533203,-147.9859619140625
402000,0.0,0.07528340071439743,12.223775863647461,12.115140914916992,2.987757682800293,-148.13319396972656
403000,0.0,0.09527474641799927,19.68573760986328,14.285093307495117,4.250269889831543,-148.62548828125
404000,0.0,0.11491744965314865,17.209808349609375,10.752791404724121,2.8032989501953125,-149.78192138671875
405000,0.0,0.06628882884979248,14.031785011291504,14.365962982177734,6.020183563232422,-144.4207763671875
406000,0.0,0.12198290228843689,18.00749397277832,10.744041442871094,4.813430309295654,-153.89309692382812
407000,0.0,0.14376339316368103,15.55606460571289,10.534500122070312,5.091056823730469,-149.2779083251953
408000,0.0,0.11043652892112732,14.93340015411377,10.992798805236816,4.649837017059326,-143.27484130859375
409000,0.0,0.19570016860961914,16.226158142089844,13.370279312133789,6.436403274536133,-142.52783203125
410000,0.0,0.1794898808002472,20.704849243164062,11.148360252380371,5.982614517211914,-150.66012573242188
411000,0.0,0.16171608865261078,18.460926055908203,12.844247817993164,5.802656650543213,-147.2606964111328
412000,0.0,0.07737012207508087,19.249969482421875,14.073010444641113,5.31790828704834,-145.92779541015625
413000,0.0,0.12597011029720306,17.70306968688965,13.500104904174805,4.631018161773682,-146.87887573242188
414000,0.0,0.16289140284061432,17.647266387939453,11.906551361083984,7.464777946472168,-148.037109375
415000,0.0,0.07197901606559753,15.213911056518555,9.971657752990723,5.785242557525635,-140.7644805908203
416000,0.0,0.0483744852244854,15.034296989440918,11.037591934204102,7.448657035827637,-139.26358032226562
417000,0.0,0.23356296122074127,12.272764205932617,13.42796516418457,8.309097290039062,-145.8780059814453
418000,0.0,0.11096936464309692,17.966045379638672,16.03875732421875,6.528076171875,-144.52101135253906
419000,0.0,0.16498884558677673,13.578309059143066,16.76141357421875,4.20044469833374,-144.24331665039062
420000,0.0,0.07449880987405777,11.613178253173828,13.656061172485352,6.284175395965576,-146.85565185546875
421000,0.0,0.07488887012004852,15.163066864013672,14.027400970458984,5.749994277954102,-140.54879760742188
422000,0.0,0.07336559146642685,18.225025177001953,21.588050842285156,4.542586803436279,-144.47276306152344
423000,0.0,0.1456214189529419,17.196468353271484,16.476478576660156,4.067490577697754,-144.04998779296875
424000,0.0,0.09628201276063919,15.855376243591309,12.151505470275879,4.961668014526367,-143.11109924316406
425000,0.0,0.12095589190721512,15.702693939208984,11.083297729492188,4.742831230163574,-144.37765502929688
426000,0.0,0.12964938580989838,15.547369003295898,8.863847732543945,5.080868721008301,-148.14096069335938
427000,0.0,0.08346402645111084,13.664033889770508,13.1778564453125,4.3750200271606445,-146.39492797851562
428000,0.0,0.2304108887910843,13.825584411621094,13.249274253845215,6.912535667419434,-142.28488159179688
429000,0.0,0.10934645682573318,15.346769332885742,11.399462699890137,6.924717426300049,-142.2882080078125
430000,0.0,0.1091444343328476,11.621838569641113,11.426711082458496,5.933637619018555,-145.5452423095703
431000,0.0,0.06824395805597305,16.566417694091797,10.213345527648926,2.636270046234131,-147.9277801513672
432000,0.0,0.081215038895607,15.582435607910156,10.182929992675781,3.953047275543213,-146.63491821289062
433000,0.0,0.1405375599861145,13.230775833129883,14.161561012268066,5.968494415283203,-145.15924072265625
434000,0.0,0.09387415647506714,20.592504501342773,13.748336791992188,7.175952911376953,-142.883056640625
435000,0.0,0.10608968138694763,15.29370403289795,11.328062057495117,8.4887113571167,-143.78627014160156
436000,0.0,0.09958180040121078,12.538110733032227,12.822243690490723,3.0952742099761963,-147.71739196777344
437000,0.0,0.154002845287323,15.781654357910156,15.564205169677734,4.71584415435791,-145.56817626953125
438000,0.0,0.06122531369328499,21.89688491821289,14.477676391601562,5.770317077636719,-141.83595275878906
439000,0.0,0.22138521075248718,18.10680389404297,16.346046447753906,6.1229705810546875,-143.90150451660156
440000,0.0,0.11141785234212875,22.61526107788086,10.177850723266602,7.920905590057373,-147.31710815429688
441000,0.0,0.06704476475715637,18.029022216796875,10.339305877685547,5.311017036437988,-149.74842834472656
442000,0.0,0.10993900895118713,15.426698684692383,11.34689712524414,7.476869583129883,-149.26882934570312
443000,0.0,0.10710381716489792,13.621865272521973,11.805462837219238,5.083491325378418,-149.48934936523438
444000,0.0,0.08469711244106293,16.395931243896484,10.963156700134277,6.096762657165527,-149.7818603515625
445000,0.0,0.2032899260520935,16.07378578186035,11.642061233520508,3.9713950157165527,-152.57794189453125
446000,0.0,0.13280490040779114,15.30031967163086,8.71564769744873,4.154149055480957,-144.67279052734375
447000,0.0,0.17833462357521057,14.004785537719727,11.170493125915527,4.050041675567627,-150.3538818359375
448000,0.0,0.1575615108013153,12.42139720916748,12.362581253051758,4.554465293884277,-144.28224182128906
449000,0.0,0.08636196702718735,18.774261474609375,9.652435302734375,4.955283164978027,-145.14886474609375
450000,0.0,0.11604458093643188,16.308124542236328,12.55291748046875,3.6452903747558594,-143.89231872558594
451000,0.0,0.10582701116800308,13.375432968139648,11.755897521972656,5.56390380859375,-144.98887634277344
452000,0.0,0.20685337483882904,16.793363571166992,12.079011917114258,5.147690773010254,-147.3099365234375
453000,0.0,0.06231216713786125,19.22062110900879,10.088093757629395,3.6444664001464844,-149.998779296875
454000,0.0,0.10295887291431427,15.896089553833008,13.202648162841797,4.591143608093262,-146.42152404785156
455000,0.0,0.13653704524040222,12.068439483642578,10.224385261535645,5.401826858520508,-147.59320068359375
456000,0.0,0.0781271755695343,8.384683609008789,13.252384185791016,6.4226179122924805,-145.17098999023438
457000,0.0,0.09347237646579742,13.591436386108398,12.594438552856445,5.495241641998291,-144.75607299804688
458000,0.0,0.08743516355752945,15.967684745788574,9.536886215209961,5.468184471130371,-145.33099365234375
459000,0.0,0.12916097044944763,19.845613479614258,11.06159496307373,4.118033409118652,-146.30303955078125
460000,0.0,0.08048547059297562,16.397632598876953,10.583463668823242,4.165166854858398,-148.2339324951172
461000,0.0,0.13930372893810272,17.715900421142578,10.129714965820312,5.42874002456665,-149.78091430664062
462000,0.0,0.09287413209676743,11.564009666442871,9.761580467224121,5.758118629455566,-147.50030517578125
463000,0.0,0.07710146903991699,16.160982131958008,9.507487297058105,4.667994499206543,-147.2221221923828
464000,0.0,0.08535712957382202,16.584060668945312,15.958436965942383,5.495151996612549,-141.67039489746094
465000,0.0,0.10832236707210541,16.712818145751953,13.65858268737793,6.597189903259277,-143.9819793701172
466000,0.0,0.1697618067264557,13.351936340332031,15.188867568969727,5.393041610717773,-147.17605590820312
467000,0.0,0.16659775376319885,15.120189666748047,13.089930534362793,4.8646111488342285,-147.64639282226562
468000,0.0,0.07999877631664276,16.985275268554688,10.406510353088379,4.948848247528076,-149.20199584960938
469000,0.0,0.13193842768669128,10.602508544921875,10.247610092163086,3.8935093879699707,-146.20535278320312
470000,0.0,0.09336217492818832,11.70207691192627,8.408866882324219,5.077373027801514,-146.3990020751953
471000,0.0,0.08856305480003357,16.462722778320312,11.343830108642578,4.086935520172119,-150.68923950195312
472000,0.0,0.10823724418878555,12.977521896362305,11.507879257202148,3.2868967056274414,-148.4718780517578
473000,0.0,0.08663574606180191,17.355388641357422,13.998649597167969,6.394627094268799,-146.90945434570312
474000,0.0,0.10401986539363861,15.419665336608887,15.443217277526855,3.4842052459716797,-146.43707275390625
475000,0.0,0.09935475885868073,16.071725845336914,10.86917495727539,4.295581817626953,-150.06771850585938
476000,0.0,0.15242624282836914,16.744556427001953,8.40949535369873,4.185245990753174,-145.19158935546875
477000,0.0,0.10946929454803467,12.663681030273438,7.480186462402344,4.235639572143555,-139.2429656982422
478000,0.0,0.15531980991363525,11.764864921569824,9.955557823181152,3.594731330871582,-149.28298950195312
479000,0.0,0.1001775711774826,17.449121475219727,9.837652206420898,4.7422990798950195,-149.69378662109375
480000,0.0,0.07705173641443253,13.589345932006836,11.083738327026367,6.873607158660889,-146.302978515625
481000,0.0,0.06901844590902328,12.793601989746094,15.573991775512695,4.486056327819824,-145.61077880859375
482000,0.0,0.136145681142807,10.960184097290039,9.50605297088623,7.362170219421387,-146.33596801757812
483000,0.0,0.1352490782737732,18.374662399291992,13.48605728149414,6.307300090789795,-147.8587188720703
484000,0.0,0.16778475046157837,16.938024520874023,9.98300552368164,4.644449234008789,-148.38357543945312
485000,0.0,0.08127318322658539,19.381654739379883,12.55766487121582,5.783992767333984,-146.1482696533203
486000,0.0,0.13375690579414368,17.05633544921875,10.48719596862793,6.787020683288574,-147.35305786132812
487000,0.0,0.07300465553998947,19.600374221801758,10.43838119506836,4.439427852630615,-144.95974731445312
488000,0.0,0.2302848994731903,15.50564193725586,14.190521240234375,8.718523025512695,-142.59088134765625
489000,0.0,0.09727466106414795,15.676105499267578,10.989282608032227,5.066184043884277,-142.743408203125
490000,0.0,0.07687150686979294,17.772342681884766,10.816165924072266,5.349152565002441,-143.29324340820312
491000,0.0,0.12157751619815826,16.314725875854492,9.715032577514648,4.5496344566345215,-144.89503479003906
492000,0.0,0.09830537438392639,14.910130500793457,11.951372146606445,5.4157257080078125,-147.6123809814453
493000,0.0,0.06031838804483414,14.828340530395508,12.497783660888672,5.653428554534912,-147.30419921875
494000,0.0,0.14287200570106506,15.962015151977539,15.013701438903809,3.9166531562805176,-145.99072265625
495000,0.0,0.05757419019937515,17.861774444580078,12.204174995422363,5.576626777648926,-144.5911865234375
496000,0.0,0.20540356636047363,18.666549682617188,10.898162841796875,8.601503372192383,-147.99801635742188
497000,0.0,0.05962330102920532,19.021310806274414,14.945012092590332,5.33621072769165,-143.53504943847656
498000,0.0,0.08584915101528168,17.914461135864258,10.593219757080078,5.343624114990234,-149.65496826171875
499000,0.0,0.12586718797683716,10.762323379516602,12.503426551818848,5.713662147521973,-145.18319702148438
500000,0.0,0.0779130607843399,15.743701934814453,14.266887664794922,4.0027570724487305,-148.67236328125
501000,0.0,0.08976803719997406,12.830916404724121,11.659671783447266,5.575066566467285,-151.22158813476562
502000,0.0,0.13532963395118713,16.39004135131836,10.123018264770508,4.709499359130859,-146.56979370117188
503000,0.0,0.13639740645885468,18.199644088745117,11.810461044311523,3.666630268096924,-144.82955932617188
504000,0.0,0.10310633480548859,13.495779037475586,13.326213836669922,4.976775646209717,-143.87709045410156
505000,0.0,0.1032155454158783,13.347625732421875,16.022994995117188,5.3631591796875,-143.99583435058594
506000,0.0,0.10365170240402222,11.579265594482422,9.79897689819336,5.8537163734436035,-142.49472045898438
507000,0.0,0.09521140158176422,12.773324966430664,9.572772979736328,5.288653373718262,-146.04673767089844
508000,0.0,0.08825518190860748,11.46472454071045,11.529999732971191,6.6736860275268555,-145.0424041748047
509000,0.0,0.13975244760513306,11.842315673828125,11.89406967163086,4.769618034362793,-145.02911376953125
510000,0.0,0.13142168521881104,14.103964805603027,13.669859886169434,5.083076477050781,-149.6293487548828
511000,0.0,0.11746089905500412,10.616064071655273,11.742778778076172,5.642830848693848,-144.62322998046875
512000,0.0,0.168256938457489,17.104894638061523,12.494022369384766,4.338997840881348,-145.49447631835938
513000,0.0,0.13345707952976227,14.711642265319824,11.960304260253906,5.428698539733887,-138.8626708984375
514000,0.0,0.11787451803684235,17.258136749267578,9.301584243774414,4.1028242111206055,-145.11709594726562
515000,0.0,0.26169031858444214,11.195337295532227,10.828714370727539,7.258457183837891,-144.70925903320312
516000,0.0,0.1666756272315979,10.807831764221191,8.091201782226562,5.976523399353027,-143.79351806640625
517000,0.0,0.09664103388786316,12.349196434020996,15.052384376525879,5.259682655334473,-147.16357421875
518000,0.0,0.12323570996522903,12.32160472869873,9.973005294799805,7.501499176025391,-140.522216796875
519000,0.0,0.11444059759378433,13.67483901977539,9.785028457641602,6.8125810623168945,-146.27713012695312
520000,0.0,0.0933593213558197,11.760143280029297,12.409037590026855,3.3802504539489746,-147.04299926757812
521000,0.0,0.07621419429779053,16.63089370727539,11.529373168945312,7.7952680587768555,-146.42269897460938
522000,0.0,0.08533765375614166,22.7730712890625,11.00798225402832,3.58061146736145,-147.49034118652344
523000,0.0,0.13183677196502686,17.213232040405273,9.94715690612793,3.1498138904571533,-145.450439453125
524000,0.0,0.1254834532737732,14.914881706237793,8.90394401550293,4.493600845336914,-147.81785583496094
525000,0.0,0.0955437570810318,16.858800888061523,11.384180068969727,4.647340774536133,-146.46031188964844
526000,0.0,0.12340626865625381,14.286781311035156,12.85067367553711,6.132848262786865,-144.2899932861328
527000,0.0,0.05527300760149956,15.471729278564453,11.380243301391602,6.244565486907959,-145.13552856445312
528000,0.0,0.10163936018943787,15.703353881835938,13.500347137451172,4.507214069366455,-147.52957153320312
529000,0.0,0.12171941995620728,22.99575424194336,11.29171085357666,6.373835563659668,-147.93093872070312
530000,0.0,0.09189921617507935,17.638246536254883,13.088258743286133,4.551516056060791,-147.32156372070312
531000,0.0,0.07436311990022659,17.76741600036621,13.938386917114258,6.333580017089844,-149.2275390625
532000,0.0,0.14728713035583496,15.897562026977539,11.165022850036621,4.0693745613098145,-149.37411499023438
533000,0.0,0.16333740949630737,14.6274995803833,9.507668495178223,5.2065110206604,-150.70925903320312
534000,0.0,0.0850117951631546,14.263111114501953,13.379068374633789,5.0581464767456055,-143.2119140625
535000,0.0,0.07465625554323196,13.166913986206055,18.82122039794922,7.711854934692383,-145.21865844726562
536000,0.0,0.15583941340446472,17.126136779785156,11.017890930175781,5.581606388092041,-146.3936004638672
537000,0.0,0.12103629857301712,15.82119369506836,14.184022903442383,6.031388282775879,-146.23968505859375
538000,0.0,0.12054407596588135,13.005134582519531,7.836984157562256,5.458978652954102,-147.90354919433594
539000,0.0,0.09780840575695038,13.984773635864258,9.982301712036133,3.5667965412139893,-147.4308319091797
540000,0.0,0.11216308176517487,15.41236400604248,9.53300952911377,4.051155090332031,-148.41448974609375
541000,0.0,0.12429463118314743,23.10015106201172,14.370762825012207,6.554932594299316,-147.861328125
542000,0.0,0.10442876815795898,16.516408920288086,11.661521911621094,5.796794891357422,-148.89137268066406
543000,0.0,0.06428258866071701,17.43864631652832,10.013459205627441,8.364190101623535,-143.1690673828125
544000,0.0,0.0979127585887909,18.011001586914062,12.682282447814941,11.391867637634277,-142.04983520507812
545000,0.0,0.10239731520414352,12.390989303588867,14.18118953704834,8.972055435180664,-144.74400329589844
546000,0.0,0.09289006888866425,14.320825576782227,13.322175979614258,10.443296432495117,-144.85472106933594
547000,0.0,0.2251601219177246,15.988520622253418,12.661203384399414,8.635991096496582,-144.6442108154297
548000,0.0,0.12082539498806,18.520557403564453,15.133285522460938,6.271101951599121,-143.7548370361328
549000,0.0,0.10586385428905487,19.349117279052734,9.444869995117188,5.819551467895508,-142.56690979003906
550000,0.0,0.14988502860069275,21.026290893554688,9.678135871887207,10.791160583496094,-139.49632263183594
551000,0.0,0.10109461098909378,17.958297729492188,12.027790069580078,8.398603439331055,-143.07296752929688
552000,0.0,0.09185865521430969,15.271968841552734,8.997852325439453,8.065740585327148,-143.90621948242188
553000,0.0,0.08115718513727188,18.724292755126953,11.227903366088867,5.00147008895874,-141.27346801757812
554000,0.0,0.1405273973941803,14.395980834960938,14.590503692626953,6.68363094329834,-145.82870483398438
555000,0.0,0.14608508348464966,16.112903594970703,10.764711380004883,5.494329452514648,-145.3553009033203
556000,0.0,0.09382633864879608,20.264732360839844,8.392746925354004,5.806450843811035,-143.77743530273438
557000,0.0,0.1478729248046875,14.495851516723633,13.140109062194824,5.285478591918945,-144.7675018310547
558000,0.0,0.08891859650611877,15.11913776397705,8.792004585266113,5.111279487609863,-149.44149780273438
559000,0.0,0.10584348440170288,20.44327735900879,10.95216178894043,6.061890602111816,-146.76065063476562
560000,0.0,0.0870201364159584,16.939390182495117,10.27933406829834,2.8044416904449463,-147.77957153320312
561000,0.0,0.14182579517364502,22.089189529418945,12.670193672180176,3.7889535427093506,-150.18438720703125
562000,0.0,0.1654592752456665,19.686290740966797,8.796048164367676,4.341281890869141,-150.24546813964844
563000,0.0,0.12975043058395386,20.69962501525879,11.421955108642578,4.92055082321167,-147.26748657226562
564000,0.0,0.09968902170658112,16.728776931762695,11.007158279418945,4.515415191650391,-149.84963989257812
565000,0.0,0.09768343716859818,20.826568603515625,10.783516883850098,4.441988468170166,-145.8761749267578
566000,0.0,0.14076806604862213,17.268056869506836,10.118093490600586,5.642961502075195,-149.45594787597656
567000,0.0,0.1485445201396942,16.93118667602539,11.154396057128906,4.341066360473633,-149.7849578857422
