#"Step","Potential Energy","Kinetic Energy","Total Energy","Temperature"
7520000,-32.99482786701992,103.28547668457031,70.29064881755039,1.0758903821305212
7540000,-43.03717813594267,96.99147033691406,53.954292200971395,1.0103278160091278
7560000,0.8261846397072077,98.1170883178711,98.9432729575783,1.0220530033107589
7580000,-10.65753647685051,94.74747467041016,84.08993819355965,0.9869528611497213
7600000,-28.33907588152215,116.99890899658203,88.65983311505988,1.218738635380588
7620000,18.277558946982026,128.90638732910156,147.1839462760836,1.3427748680109515
7640000,7.819181920029223,98.43594360351562,106.25512552354485,1.0253744125362214
7660000,-12.417317636311054,116.63212585449219,104.21480821818113,1.214917977650487
7680000,-33.92496779933572,99.0339126586914,65.10894485935569,1.0316032568609668
7700000,-32.94764157338068,112.79579162597656,79.84815005259588,1.1749561627701315
7720000,-17.806163194123656,102.20156860351562,84.39540540939197,1.064599672952873
7740000,-1.3474138514138758,97.6557846069336,96.30837075551972,1.0172477563218285
7760000,-33.039191069081426,115.1556167602539,82.11642569117248,1.1995376745855106
7780000,-24.700979890301824,97.59071350097656,72.88973361067474,1.016569932301443
7800000,-29.748263446614146,103.14832305908203,73.40005961246789,1.0744616985316857
7820000,5.400674846023321,115.24906921386719,120.64974405989051,1.2005111376439819
7840000,-38.96030602604151,108.48219299316406,69.52188696712255,1.130022843678352
7860000,-52.64910994283855,97.20330810546875,44.5541981626302,1.0125344594315715
7880000,-9.68288669269532,125.44367980957031,115.76079311687499,1.3067049980158483
7900000,-34.20056735165417,98.67422485351562,64.47365750186145,1.0278565088903873
7920000,-12.002467773854733,99.63440704345703,87.6319392696023,1.037858406702273
7940000,-36.27463320083916,120.25169372558594,83.97706052474678,1.252621809641032
7960000,-27.766441688640043,120.05445861816406,92.28801692952402,1.250567277272055
7980000,-26.08523702993989,99.82351684570312,73.73827981576324,1.039828300475669
8000000,-36.10436387453228,115.16390228271484,79.05953840818256,1.1996239821111454
8020000,-15.791254891082644,110.4105224609375,94.61926756985486,1.1501096089676506
8040000,-24.812862519407645,126.93981170654297,102.12694918713532,1.3222897052759741
8060000,-22.817127384245396,118.81204986572266,95.99492248147726,1.2376255194341288
8080000,13.873029006645083,109.91665649414062,123.78968550078571,1.1449651718135188
8100000,-3.4058189722709358,105.82620239257812,102.42038342030719,1.1023562749222593
8120000,-41.662190318107605,127.18266296386719,85.52047264575958,1.3248194058731002
8140000,-56.7105057425797,97.6371078491211,40.926602106541395,1.0170532067612816
8160000,25.944443416781723,113.49993896484375,139.44438238162547,1.1822910308833283
8180000,-37.98877190425992,102.7991943359375,64.81042243167758,1.0708249409989317
8200000,-27.340440277475864,125.50099182128906,98.1605515438132,1.3073019981379184
8220000,80.24903731700033,101.62895965576172,181.87799697276205,1.0586349964137718
8240000,81.02946837432683,131.27407836914062,212.30354674346745,1.367438316344682
8260000,95.4702374744229,114.13214874267578,209.60238621709868,1.1888765494024094
8280000,75.34344985336065,123.76971435546875,199.1131642088294,1.2892678578689636
8300000,129.22438690811396,111.27948760986328,240.50387451797724,1.1591613292689575
8320000,104.2214083976578,115.04928588867188,219.27069428632967,1.198430061339865
8340000,84.77394627965987,131.62054443359375,216.39449071325362,1.3710473378494004
8360000,87.74992370279506,106.7134017944336,194.46332549722865,1.11159793535825
8380000,124.76409979909658,97.94654083251953,222.71064063161612,1.0202764670050142
8400000,89.22043433832005,107.8590316772461,197.07946601556614,1.1235315799708756
8420000,113.13276897696778,99.81668090820312,212.9494498851709,1.0397570927933772
8440000,129.76286880671978,109.97357177734375,239.73644058406353,1.1455580393468843
8460000,93.61846980359405,119.13597106933594,212.75444087293,1.2409996986384326
8480000,119.77064643753693,125.9471206665039,245.71776710404083,1.3119491736089046
8500000,90.97576196864247,102.82583618164062,193.8015981502831,1.0711024602250057
8520000,106.41620455682278,111.13201904296875,217.54822359979153,1.1576251983638068
8540000,82.72573852539062,113.35555267333984,196.08129119873047,1.1807870070134967
8560000,132.49565604887903,126.41714477539062,258.91280082426965,1.3168452580764727
8580000,108.97716878075153,97.12055969238281,206.09772847313434,1.0116724967952602
8600000,115.18151467293501,113.801025390625,228.98254006356,1.1854273478185484
8620000,68.35917302966118,106.23993682861328,174.59910985827446,1.106666008630957
8640000,79.0332093462348,107.44285583496094,186.47606518119574,1.1191964149470737
8660000,102.9256811439991,120.85807037353516,223.78375151753426,1.2589382330571672
8680000,105.97864224947989,98.04167938232422,204.0203216318041,1.0212674935654793
8700000,58.66918220277876,104.29583740234375,162.9650196051225,1.0864149729406571
8720000,117.34280504076742,124.85869598388672,242.20150102465414,1.3006114164983131
8740000,94.42794089391828,92.12213134765625,186.55007224157453,0.9596055348710454
8760000,101.2207722356543,121.87356567382812,223.09433790948242,1.2695163091018815
8780000,94.21629010140896,114.21883392333984,208.4351240247488,1.1897795200343264
8800000,116.17686642892659,112.69015502929688,228.86702145822346,1.1738557815547181
8820000,88.32331085205078,112.55852508544922,200.8818359375,1.172484636306306
8840000,81.15552878053859,103.42247772216797,184.57800650270656,1.0773174762721633
8860000,93.97875213623047,112.27494049072266,206.25369262695312,1.1695306301112385
8880000,111.00437370408326,122.68507385253906,233.68944755662233,1.277969519296784
8900000,92.99263124912977,92.7795181274414,185.77214937657118,0.9664533138271381
8920000,84.84252838231623,114.9286880493164,199.77121643163264,1.1971738338465794
8940000,26.471196165308356,106.93656158447266,133.407757749781,1.1139225165044895
8960000,-9.559696815907955,95.89191436767578,86.33221755176783,0.9988741079962334
8980000,-45.7945154113695,111.16535186767578,65.37083645630628,1.1579724152878381
9000000,-2.5841896319761872,108.75123596191406,106.16704632993788,1.13282537460283
9020000,-18.184961864957586,115.74337005615234,97.55840819119476,1.205660104751117
9040000,-17.085861690342426,127.29686737060547,110.21100568026304,1.3260090351099572
9060000,-49.985386952757835,110.98497772216797,60.99959076941013,1.1560935179387992
9080000,-24.16479420196265,113.82324981689453,89.65845561493188,1.185658852258856
9100000,-30.51892883493565,107.49417877197266,76.975249937037,1.1197310288742788
9120000,8.681236535310745,116.58041381835938,125.26165035367012,1.214379310607437
9140000,-36.20371921849437,101.62467193603516,65.42095271754079,1.0585903326666202
9160000,-17.275064470479265,115.257568359375,97.98250388889574,1.2005996704096884
9180000,-13.061757329851389,99.4369125366211,86.3751552067697,1.035801172256066
9200000,-4.653599323704839,103.33950805664062,98.68590873293579,1.0764532089229202
9220000,-29.880994222592562,110.78104400634766,80.9000497837551,1.1539692083990052
9240000,-22.240651184227318,130.50479125976562,108.26414007553831,1.359424908955362
9260000,14.529249210376292,121.97639465332031,136.5056438636966,1.2705874443049245
9280000,-31.514539764728397,118.08604431152344,86.57150454679504,1.2300629615778897
9300000,-3.4985505156219006,105.04778289794922,101.54923238232732,1.0942477385198779
9320000,-22.895007748156786,97.41490173339844,74.51989398524165,1.014738559722505
9340000,-57.676113337278366,105.45311737060547,47.7770040333271,1.0984699726100453
9360000,-39.8178736269474,88.69759368896484,48.87972006201744,0.9239332675930237
9380000,-9.862101263832301,102.53033447265625,92.66823320882395,1.0680243174230866
9400000,-22.32260037213564,112.42988586425781,90.10728549212217,1.1711446444188958
9420000,2.2427079929038882,94.22042083740234,96.46312883030623,0.9814627170558919
9440000,-27.825664311647415,130.13218688964844,102.30652257800102,1.3555436134333096
9460000,-4.149731675395742,115.1700210571289,111.02028938173316,1.1996877193446251
9480000,-17.84726530686021,113.70335388183594,95.85608857497573,1.1844099362686629
9500000,-16.037292551249266,125.35173797607422,109.31444542482495,1.3057472705835975
9520000,-10.11505777016282,105.55548095703125,95.44042318686843,1.0995362599686471
9540000,9.321757593657821,113.90279388427734,123.22455147793517,1.1864874362940934
9560000,-16.950941821560264,112.40689849853516,95.45595667697489,1.1709051926926182
9580000,-18.872153338044882,99.60684967041016,80.73469633236527,1.0375713507330349
9600000,-31.481844302266836,97.68173217773438,66.19988787546754,1.0175180435176698
9620000,19.61206164956093,104.11270904541016,123.72477069497108,1.0845073858892667
9640000,-6.6813964350149035,114.19402313232422,107.51262669730932,1.1895210742945803
9660000,-34.80254944367334,114.55097198486328,79.74842254118994,1.1932392915085275
9680000,-2.7002467960119247,97.74899291992188,95.04874612390995,1.0182186762487895
9700000,3.6234792713075876,108.40818786621094,112.03166713751853,1.1292519569392574
9720000,4.145942014409229,119.35482025146484,123.50076226587407,1.243279377618941
9740000,-31.6207614261657,94.3428726196289,62.722111193463206,0.9827382564540849
9760000,-21.522939767455682,105.41426849365234,83.89132872619666,1.0980652968084508
9780000,-39.99528649635613,119.79154968261719,79.79626318626106,1.247828642526776
9800000,-38.337668114108965,110.56932067871094,72.23165256460197,1.1517637570694568
9820000,-46.650111205875874,115.7909164428711,69.14080523699522,1.2061553796127706
9840000,41.42633722350001,120.80634307861328,162.2326803021133,1.258399407068398
9860000,20.323323601856828,101.38090515136719,121.70422875322402,1.0560510953263298
9880000,-1.9925740016624331,115.41911315917969,113.42653915751725,1.2022824287409866
9900000,-22.45684662181884,128.8188018798828,106.36195525806397,1.3418625195815899
9920000,-11.381050047464669,91.18733978271484,79.80628973525017,0.9498681227362428
9940000,-40.350445099174976,102.37784576416016,62.02740066498518,1.0664358933762526
9960000,-13.157840237021446,93.03368377685547,79.87584353983402,0.9691008726752002
9980000,-0.7205411680042744,102.27550506591797,101.5549638979137,1.0653698444362303
10000000,14.649788117036223,98.63411712646484,113.28390524350107,1.027438720066942
10020000,-14.250995201990008,103.5909423828125,89.33994718082249,1.0790723164872098
10040000,-47.1910530179739,103.77536010742188,56.584307089447975,1.0809933344518898
10060000,-29.928091946989298,125.01911926269531,95.09102731570601,1.3022824923192355
10080000,-11.09520086273551,105.6157455444336,94.52054468169808,1.1001640160874213
10100000,-10.985515119042248,102.37027740478516,91.38476228574291,1.0663570562994298
10120000,-46.146215439774096,125.47415924072266,79.32794380094856,1.3070224920903517
10140000,-14.424418871290982,117.39945983886719,102.9750409675762,1.2229110399877234
10160000,-5.5194999244995415,116.84819030761719,111.32869038311765,1.2171686490372047
10180000,-6.853997711092234,119.9133529663086,113.05935525521636,1.2490974267318944
10200000,-49.55601492151618,109.14131927490234,59.585304353386164,1.1368887424464564
10220000,-17.492814084980637,104.21528625488281,86.72247216990218,1.0855758984879398
10240000,26.088738919235766,100.71524047851562,126.80397939775139,1.0491170883174623
10260000,-15.99735902249813,112.42656707763672,96.42920805513859,1.1711100737249263
10280000,20.6500038318336,119.03202819824219,139.6820320300758,1.2399169603978728
10300000,-38.1700009573251,109.20120239257812,71.03120143525302,1.1375125249222455
10320000,3.9557305588386953,109.78031158447266,113.73604214331135,1.1435449123378114
10340000,-17.41873519308865,142.74864196777344,125.32990677468479,1.4869650204970606
10360000,-22.136902196332812,110.06497192382812,87.92806972749531,1.1465101242060962
10380000,-33.046500260941684,113.16266632080078,80.1161660598591,1.1787777741745489
10400000,-21.43304516375065,99.68045806884766,78.24741290509701,1.038338104883425
10420000,-45.72392390668392,97.62776184082031,51.90383793413639,1.0169558525081486
10440000,-28.9289881112054,102.80237579345703,73.87338768225163,1.0708580811814268
10460000,-38.556088391691446,105.98725128173828,67.43116289004683,1.104033867517677
10480000,-33.797600127756596,119.101806640625,85.3042065128684,1.2406438191726936
10500000,-14.717887699604034,110.11003112792969,95.39214342832565,1.1469794909154871
10520000,1.9232805790379643,97.50621032714844,99.4294909061864,1.0156896909074005
10540000,-36.458779603242874,102.9188003540039,66.46002075076103,1.0720708370204561
10560000,-17.146733697503805,100.50325012207031,83.35651642456651,1.0469088554378243
10580000,-6.93526825401932,105.28523254394531,98.34996428992599,1.0967211723323362
10600000,-9.597155627794564,113.05200958251953,103.45485395472497,1.177625099817453
10620000,-39.53420517593622,121.98698425292969,82.45277907699347,1.270697752634189
10640000,-45.89979322440922,95.65126037597656,49.75146715156734,0.9963672955827009
10660000,-26.51833707280457,95.97447204589844,69.45613497309387,0.9997340838110524
10680000,-18.22523592086509,84.42753601074219,66.2023000898771,0.8794535001115552
10700000,-27.934475438669324,120.01658630371094,92.08211086504161,1.2501727739965018
10720000,-31.24807682586834,107.77662658691406,76.52854976104572,1.1226731936132506
10740000,-18.114015474915504,98.1733627319336,80.05934725701809,1.0226391951239098
10760000,-22.91845689062029,105.77129364013672,82.85283674951643,1.1017843087509949
10780000,-15.183018881827593,116.22087097167969,101.0378520898521,1.2106340726211917
10800000,-6.2176287297625095,96.27243041992188,90.05480169015937,1.0028378168737955
10820000,-34.20133989863098,101.026611328125,66.82527142949402,1.0523605346675586
10840000,-27.56807810207829,106.02713012695312,78.45905202487484,1.1044492721553312
10860000,-10.650767575018108,110.3626937866211,99.71192621160299,1.1496113936101884
10880000,-37.44060562411323,117.85662078857422,80.41601516446099,1.2276731332138364
10900000,-9.361851245164871,118.25828552246094,108.89643427729607,1.2318571408584882
10920000,-11.31598125770688,112.391845703125,101.07586444541812,1.1707483927404292
10940000,-20.731331820134073,126.45292663574219,105.72159481560811,1.317217985788468
10960000,-58.98626693896949,118.27159118652344,59.285324247553945,1.2319957415258058
10980000,-28.599617898464203,105.7972640991211,77.19764620065689,1.102054834365415
11000000,-35.331413596868515,92.4568862915039,57.12547269463539,0.9630925655361237
11020000,-23.95248266030103,103.12113952636719,79.16865686606616,1.074178536732573
11040000,-9.054164413362741,110.77964782714844,101.7254834137857,1.1539546648656798
11060000,-52.11565064219758,101.78438568115234,49.668735038954765,1.0602540175115904
11080000,-21.316851817071438,117.81979370117188,96.50294188410044,1.227289517720062
11100000,-4.801619002595544,104.7035903930664,99.90197139047086,1.09066239992735
11120000,-15.14946455648169,128.2957305908203,113.14626603433862,1.336413860320524
11140000,6.238128878641874,117.63105773925781,123.86918661789969,1.2253235181167912
11160000,-4.00629523396492,102.32289123535156,98.31659600138664,1.0658634503678301
11180000,-9.925669129937887,110.84400939941406,100.91834026947618,1.1546250979101131
11200000,23.278269009664655,108.04463958740234,131.322908597067,1.1254649957016694
11220000,-15.627540985122323,108.60116577148438,92.97362478636205,1.1312621434525214
11240000,-17.6265159570612,108.03949737548828,90.41298141842708,1.125411430994231
11260000,-28.09250218886882,99.72881317138672,71.6363109825179,1.0388418038682068
11280000,-14.707283005584031,99.58075714111328,84.87347413552925,1.037299553552859
11300000,-42.580426662229,112.20655059814453,69.62612393591553,1.1688182353968835
11320000,-33.71443951129913,105.35818481445312,71.64374530315399,1.0974810918167925
11340000,-43.2901272661984,120.12957000732422,76.83944274112582,1.2513496875758063
11360000,-15.293856509029865,114.80726623535156,99.5134097263217,1.1959090232844463
11380000,32.65755996853113,122.34952545166016,155.0070854201913,1.2744742234542965
11400000,-32.722436010837555,109.44963836669922,76.72720235586166,1.1401003996526726
11420000,-17.482505579246208,133.50103759765625,116.01853201841004,1.3906358083083774
11440000,-25.620215237140656,121.2533187866211,95.63310354948044,1.263055404026811
11460000,-46.64836552133784,114.33988952636719,67.69152400502935,1.191040515899194
11480000,-42.30822355300188,101.87525939941406,59.56703584641218,1.0612006187434828
11500000,-52.13630539132282,102.17410278320312,50.037797391880304,1.0643135706579512
11520000,-49.13300943374634,121.38121795654297,72.24820852279663,1.2643876870468298
11540000,-29.709059366956353,107.9676742553711,78.25861488841474,1.1246632734930109
11560000,-40.94144379720092,99.45288848876953,58.51144469156861,1.035967588424279
11580000,-50.29285597521812,110.76907348632812,60.47621751111001,1.1538445154821348
11600000,-28.106796755455434,98.09893798828125,69.99214123282582,1.0218639373775313
11620000,-44.422227650880814,110.94320678710938,66.52097913622856,1.1556584040319389
11640000,-24.383235847577453,95.79702758789062,71.41379174031317,0.9978857040401385
11660000,-29.662411944940686,103.23013305664062,73.56772111169994,1.075313886006254
11680000,-28.050381834618747,93.38616943359375,65.335787598975,0.9727725982662224
11700000,22.255912211723626,125.77762603759766,148.03353824932128,1.3101836045577984
11720000,-14.442257180809975,134.9215545654297,120.47929738461971,1.4054328600560113
11740000,20.106375966221094,121.89077758789062,141.99715355411172,1.2696955998733659
11760000,-9.768539099022746,107.8095932006836,98.04105410166085,1.1230165958400167
11780000,-38.46114199236035,116.3338394165039,77.87269742414355,1.2118108272547767
11800000,15.425030688755214,124.07962799072266,139.50465867947787,1.2924961249028575
11820000,-21.801133012399077,122.19132995605469,100.39019694365561,1.272826353708407
11840000,-29.992898054420948,94.86219787597656,64.86929982155561,0.9881478945410375
11860000,-31.94773019477725,101.73278045654297,69.78505026176572,1.0597164630885765
11880000,-43.076611787080765,111.53158569335938,68.45497390627861,1.1617873509720409
11900000,67.30884745530784,117.29975891113281,184.60860636644065,1.2218724886571575
11920000,-26.64379644789733,94.64103698730469,67.99724053940736,0.9858441352840396
11940000,-12.66276249405928,93.90294647216797,81.24018397810869,0.9781556924180351
11960000,-26.133817840833217,125.342529296875,99.20871145604178,1.3056513468419393
11980000,-38.731973273679614,109.05972290039062,70.32774962671101,1.1360387802119596
12000000,-6.897409645840526,96.6139144897461,89.71650484390557,1.0063949426011296
12020000,-56.06075164489448,96.4149398803711,40.35418823547661,1.0043222904201408
12040000,-21.360596067272127,121.60682678222656,100.24623071495444,1.266737778981033
12060000,-3.279711158014834,106.97087860107422,103.69116744305938,1.1142799854274223
12080000,-12.70692074415274,116.04247283935547,103.33555209520273,1.208775758742815
12100000,-38.77739865286276,104.84327697753906,66.0658783246763,1.0921174685156063
12120000,-26.33929848438129,109.31244659423828,82.973148109857,1.1386713186895383
12140000,-8.67390002310276,117.2164535522461,108.54255352914333,1.2210047245020879
12160000,-40.90309637226164,104.62483215332031,63.72173578105867,1.089842001596662
12180000,-0.2803657576441765,102.58354187011719,102.30317611247301,1.0685785611466376
12200000,-10.862291542813182,105.77720642089844,94.91491487808526,1.1018459002172627
12220000,-1.0619510859251022,105.39838409423828,104.33643300831318,1.0978998343145543
12240000,5.602657042443752,108.67704772949219,114.27970477193594,1.1320525805151027
12260000,-51.17897470993921,110.95577239990234,59.77679768996313,1.1557892958318656
12280000,-38.414971803547814,114.29691314697266,75.88194134342484,1.1905928452805012
12300000,-51.39862719550729,99.20259094238281,47.803963746875525,1.0333603223160848
12320000,-5.234766447916627,100.75669860839844,95.52193216048181,1.0495489438370749
12340000,-41.520700501743704,97.17122650146484,55.65052599972114,1.012200276056531
12360000,-29.611683540511876,124.53119659423828,94.9195130537264,1.29719996452281
12380000,-41.6803792193532,105.4366226196289,63.75624340027571,1.0982981522873734
12400000,-18.635611295700073,126.53374481201172,107.89813351631165,1.3180598417912752
12420000,-34.46500742435455,113.92796325683594,79.46295583248138,1.1867496172582452
12440000,11.38333637919277,121.15626525878906,132.53960163798183,1.262044429778561
12460000,-22.737708726432174,85.00456237792969,62.26685365149751,0.8854641914364226
12480000,-21.735488384962082,92.37425231933594,70.63876393437386,0.9622317949927077
12500000,-9.571518706623465,101.63114166259766,92.05962295597419,1.0586577256516463
12520000,-12.384722581133246,123.80448913574219,111.41976655460894,1.2896300951634785
12540000,-6.214257514104247,123.91883087158203,117.70457335747778,1.2908211549118096
12560000,-64.98862739279866,93.05289459228516,28.064267199486494,0.9693009853359259
12580000,-43.52114454191178,101.62541198730469,58.10426744539291,1.0585980415340115
12600000,-12.19317778851837,108.90221405029297,96.7090362617746,1.1343980630234431
12620000,-24.76723699271679,113.27481842041016,88.50758142769337,1.1799460252121459
12640000,-49.204159690998495,97.07791137695312,47.87375168595463,1.0112282435095343
12660000,-32.667953947559,124.84200286865234,92.17404892109334,1.3004375298812885
12680000,-29.808515969431028,107.5182113647461,77.70969539531507,1.1199813683823354
12700000,-22.933303764555603,110.38360595703125,87.45030219247565,1.1498292287186274
12720000,-24.844596903771162,111.58483123779297,86.7402343340218,1.1623419920598903
12740000,-42.742701708339155,101.53191375732422,58.789212048985064,1.0576241016383818
12760000,-12.657961558550596,121.8373031616211,109.1793416030705,1.2691385745997252
12780000,-49.30011737346649,97.65813446044922,48.35801708698273,1.0172722339626163
12800000,5.178096694871783,117.54500579833984,122.72310249321163,1.2244271437322296
12820000,-14.000390894711018,112.34822082519531,98.3478299304843,1.1702939669286616
12840000,-15.462729184888303,93.44468688964844,77.98195770476013,0.9733821551001252
12860000,-52.88335440750234,112.9267349243164,60.04338051681407,1.1763201554611709
12880000,-17.404167310800403,131.46983337402344,114.06566606322303,1.369477430978877
12900000,-35.940767370164394,123.61353302001953,87.67276564985514,1.287640968958035
12920000,25.496132101863623,98.7153091430664,124.21144124493003,1.0282844702398743
12940000,-16.027241931762546,110.61555480957031,94.58831287780777,1.1522453625992417
12960000,-25.580817505251616,104.07318878173828,78.49237127648667,1.084095716476018
12980000,-15.60519391996786,118.8067855834961,103.20159166352823,1.2375706831609354
13000000,-41.56283704331145,91.49012756347656,49.927290520165116,0.953022162119176
13020000,-16.717716701328754,120.81401062011719,104.09629391878843,1.2584792772923972
13040000,-33.743117747828364,94.47229766845703,60.72917992062867,0.9840864340460439
13060000,-37.19903431646526,82.33206176757812,45.133027451112866,0.8576256434119378
13080000,1.3353368323296309,105.34536743164062,106.68070426397026,1.0973475774124954
13100000,-12.844653619453311,114.59930419921875,101.75465057976544,1.1937427520747301
13120000,10.298663126304746,109.08197784423828,119.38064097054303,1.136270602543706
13140000,-16.780134808272123,125.41931915283203,108.63918434455991,1.3064512411748244
13160000,2.7393067898228765,110.42708587646484,113.16639266628772,1.1502821445460603
13180000,-12.167583415750414,111.81073760986328,99.64315419411287,1.164695183435622
13200000,-0.0246117003262043,133.5880889892578,133.5634772889316,1.39154259363756
13220000,-32.01626119762659,96.261474609375,64.24521341174841,1.0027236938472655
13240000,-23.158516727387905,95.80264282226562,72.64412609487772,0.9979441960648782
13260000,-19.104700380936265,112.9686508178711,93.86395043693483,1.1767567793523652
13280000,-33.274984791874886,95.83544921875,62.560464426875114,0.9982859293615901
13300000,-29.342748877592385,105.07170104980469,75.7289521722123,1.094496885935039
13320000,-21.468453952576965,128.344482421875,106.87602846929803,1.3369216918940101
13340000,-51.13257023319602,105.58692169189453,54.45435145869851,1.0998637676234728
13360000,-31.020654461346567,115.8594741821289,84.83881972078234,1.2068695227300392
13380000,1.5398115487769246,102.06805419921875,103.60786574799567,1.0632088979081145
13400000,-12.982797082979232,112.02123260498047,99.03843552200124,1.1668878396347584
13420000,-39.164022739976645,99.38462829589844,60.22060555592179,1.0352565447485387
13440000,-3.257950101979077,129.5038604736328,126.24591037165374,1.3489985465998162
13460000,4.458714336156845,95.14790344238281,99.60661777853966,0.9911239941911014
13480000,-29.19827157165855,115.76657104492188,86.56829947326332,1.2059017817174662
13500000,-24.251938054338098,120.75189971923828,96.49996166490018,1.2578322887415752
13520000,-10.301349335350096,125.38690948486328,115.08556014951319,1.3061136404668168
13540000,-20.754943294916302,121.85706329345703,101.10211999854073,1.2693444093063495
13560000,-16.64711033552885,118.2196273803711,101.57251704484224,1.2314544518783856
13580000,-30.30433364957571,98.78622436523438,68.48189071565866,1.0290231704707904
13600000,-5.87241274677217,101.74174499511719,95.86933224834502,1.0598098436987242
13620000,-44.162847228348255,113.13409423828125,68.971247009933,1.1784801483149705
13640000,-20.287717544473708,114.3332748413086,94.04555729683489,1.1909716129298338
13660000,-12.14548741048202,115.21556091308594,103.07007350260392,1.2001620928441776
13680000,-31.82595492526889,108.48261260986328,76.65665768459439,1.1300272146856356
13700000,-18.75593340396881,103.72654724121094,84.97061383724213,1.080484867095526
13720000,-12.16223531961441,110.40431213378906,98.24207681417465,1.1500449180598546
13740000,13.337685473263264,110.70175170898438,124.03943718224764,1.1531432469681377
13760000,6.723610159941018,106.69725799560547,113.42086815554649,1.111429770787124
13780000,-9.245946362614632,122.4061508178711,113.16020445525646,1.2750640710189938
13800000,-42.11954057589173,118.66959381103516,76.55005323514342,1.2361416021978011
13820000,2.638458017259836,108.76294708251953,111.40140509977937,1.1329473654424702
13840000,8.814441718161106,98.54137420654297,107.35581592470407,1.0264726479844226
13860000,-5.416387349367142,109.44781494140625,104.03142759203911,1.1400814056392041
13880000,-16.72471809387207,104.18743896484375,87.46272087097168,1.085285822550033
13900000,-31.22598352842033,98.06389617919922,66.83791265077889,1.021498918532927
13920000,-22.56063586473465,80.09423065185547,57.53359478712082,0.8343149026231694
13940000,-27.618222042918205,113.66709899902344,86.04887695610523,1.1840322812393662
13960000,-27.181017966941,101.61763763427734,74.43661966733634,1.0585170586899764
13980000,-29.43711727578193,112.45960998535156,83.02249270956963,1.171454270680289
14000000,-23.554935216903687,113.03262329101562,89.47768807411194,1.177423159280954
14020000,-46.83172005787492,102.32744598388672,55.4957259260118,1.0659108956650714
14040000,-9.371341593796387,101.58167266845703,92.21033107466064,1.0581424236293484
14060000,-15.716579461935908,116.92737579345703,101.21079633152112,1.2179934978480362
14080000,-31.016797486692667,138.46522521972656,107.4484277330339,1.4423460960382564
14100000,-42.89677606523037,116.39424133300781,73.49746526777744,1.2124400138850258
14120000,-38.16969601996243,108.02269744873047,69.85300142876804,1.1252364317571704
14140000,-43.07167579699308,127.63743591308594,84.56576011609286,1.3295566240941272
14160000,-17.241394460201263,86.8343505859375,69.59295612573624,0.9045244852698299
14180000,-43.69191736727953,100.10978698730469,56.41786962002516,1.0428102811173507
14200000,-20.05944584030658,98.0767593383789,78.01731349807233,1.0216329097743821
14220000,-35.880695667117834,114.4762191772461,78.59552351012826,1.192460616429182
14240000,-46.141424727626145,98.96662902832031,52.82520430069417,1.0309023857112682
14260000,-20.242185674607754,114.54578399658203,94.30359832197428,1.1931852499639313
14280000,-37.10073875263333,117.83576965332031,80.73503090068698,1.227455933888275
14300000,-3.0268291207030416,108.3118667602539,105.28503763955086,1.1282486120855384
14320000,-9.369366146391258,128.15219116210938,118.78282501571812,1.3349186579381191
14340000,-29.571680353954434,122.85559844970703,93.2839180957526,1.2797458171839495
14360000,-0.47045457805506885,102.8169937133789,102.34653913532384,1.071010351180613
14380000,-28.104659780859947,103.63970184326172,75.53504206240177,1.0795802275335555
14400000,41.010345151647925,97.72267150878906,138.733016660437,1.0179444948828227
14420000,-20.190869610290974,110.90746307373047,90.7165934634395,1.1552860736842423
14440000,-16.75791947101243,92.62983703613281,75.87191756512038,0.9648941357926742
14460000,10.309324100613594,119.33979034423828,129.64911444485188,1.243122816085331
14480000,-17.647415397921577,119.62381744384766,101.97640204592608,1.2460814317062607
14500000,-24.929141762666404,100.69548797607422,75.76634621340781,1.0489113330836977
14520000,-36.51540271192789,112.56108856201172,76.04568585008383,1.172511339187165
14540000,42.59043319616467,106.27831268310547,148.86874587927014,1.1070657571152505
14560000,-35.04461247450672,107.00686645507812,71.9622539805714,1.1146548589066294
14580000,-31.82965518720448,101.0456771850586,69.21602199785411,1.0525591373439502
14600000,16.383332926779985,95.52359008789062,111.90692301467061,0.995037396748473
14620000,-42.523601515218616,107.87772369384766,65.35412217862904,1.1237262884771417
14640000,-10.548446643631905,96.3595199584961,85.81107331486419,1.0037449995672765
14660000,-34.19328210502863,118.70520782470703,84.5119257196784,1.236512581506883
14680000,-35.16127378679812,111.1505126953125,75.98923890851438,1.157817840575721
14700000,-23.38075440749526,111.76964569091797,88.38889128342271,1.1642671426132751
14720000,-17.23301130346954,110.34039306640625,93.10738176293671,1.1493790944412838
14740000,-6.577528624795377,103.95081329345703,97.37328466866165,1.0828209718064221
14760000,-9.611027487553656,110.25914764404297,100.64812015648931,1.1485327879583334
14780000,-18.357337449211627,110.91756439208984,92.56022694287822,1.1553912957504857
14800000,-5.9116408955305815,91.06857299804688,85.1569321025163,0.9486309687292853
14820000,10.999073378741741,138.0165557861328,149.01562916487455,1.4376724561049896
14840000,-5.167316157370806,85.27692413330078,80.10960797592998,0.8883012930548704
14860000,-38.06163381971419,97.75199890136719,59.690365081653,1.0182499885555114
14880000,46.1098828217946,105.4649429321289,151.5748257539235,1.0985931555425814
14900000,-30.16987540014088,115.49301147460938,85.3231360744685,1.2030522028600454
14920000,-20.542666654568166,106.95549011230469,86.41282345773652,1.1141196886694062
