#"Step","NonbondedForce","CustomNonbondedForce","HarmonicBondForce","HarmonicAngleForce","PeriodicTorsionForce","CustomBondForce","CMMotionRemover","contact_1-10-12"
4820000,0.0,0.456746656447649,39.88970947265625,35.72893524169922,53.01789093017578,0.0,0.0,-23.07198715209961
4840000,0.0,0.023911441676318645,32.276607513427734,33.029510498046875,53.20376968383789,0.0,0.0,-17.72945213317871
4860000,0.0,0.3553697466850281,47.48255157470703,46.65244674682617,56.141265869140625,0.0,0.0,-16.72918128967285
4880000,0.0,0.017231767065823078,39.90042495727539,31.79475975036621,47.35210037231445,0.0,0.0,-23.9304141998291
4900000,0.0,0.05390097387135029,32.81395721435547,45.96442794799805,56.70871353149414,0.0,0.0,-17.242475509643555
4920000,0.0,0.07112599909305573,34.519691467285156,34.670196533203125,44.4798698425293,0.0,0.0,-24.745492935180664
4940000,0.0,0.01331967138685286,39.821739196777344,26.819965362548828,57.231422424316406,0.0,0.0,-28.007925033569336
4960000,0.0,0.951451301574707,44.30936813354492,43.203575134277344,53.07171630859375,0.0,0.0,-23.098827362060547
4980000,0.0,0.5214167982339859,39.694541931152344,33.06025695800781,50.72356414794922,0.0,0.0,-30.770957946777344
5000000,0.0,0.9605778958648443,47.11498260498047,36.516883850097656,51.782169342041016,0.0,0.0,-33.039756774902344
5020000,0.0,0.0745165254920721,39.50614929199219,37.32672119140625,49.751644134521484,0.0,0.0,-23.512535095214844
5040000,0.0,0.22744514048099518,38.414154052734375,48.34843444824219,43.296043395996094,0.0,0.0,-34.26801681518555
5060000,0.0,0.6059148851782084,34.87379455566406,34.29106140136719,41.14476776123047,0.0,0.0,-56.65235137939453
5080000,0.0,0.033612902741879225,23.038558959960938,27.37604522705078,33.81053161621094,0.0,0.0,-91.85990905761719
5100000,0.0,0.11982062458992004,43.39154052734375,28.387657165527344,34.47568130493164,0.0,0.0,-89.83682250976562
5120000,0.0,0.0989893339574337,42.40013122558594,31.5419921875,31.59680938720703,0.0,0.0,-98.76716613769531
5140000,0.0,0.1286651287227869,36.8043212890625,32.1717414855957,21.524532318115234,0.0,0.0,-108.94249725341797
5160000,0.0,0.07503858953714371,38.69304656982422,24.111766815185547,28.724475860595703,0.0,0.0,-98.42520141601562
5180000,0.0,0.3876520423218608,34.55054473876953,26.852331161499023,17.209697723388672,0.0,0.0,-109.79997253417969
5200000,0.0,0.06221933150663972,48.133056640625,20.895530700683594,22.86145782470703,0.0,0.0,-111.43596649169922
5220000,0.0,0.07701681926846504,32.13890075683594,35.50122833251953,20.4899845123291,0.0,0.0,-108.75627136230469
5240000,0.0,0.11416189512237906,28.66903305053711,29.804248809814453,15.839682579040527,0.0,0.0,-111.63670349121094
5260000,0.0,0.7907834146171808,36.96112823486328,26.245925903320312,20.36275863647461,0.0,0.0,-120.43263244628906
5280000,0.0,0.08621271699666977,25.750267028808594,27.204832077026367,21.874753952026367,0.0,0.0,-114.34452819824219
5300000,0.0,0.07516033668071032,27.03238296508789,29.24744987487793,22.440326690673828,0.0,0.0,-111.50210571289062
5320000,0.0,0.06465007434599102,47.36983108520508,34.105735778808594,16.799453735351562,0.0,0.0,-117.48128509521484
5340000,0.0,0.27544865012168884,22.488361358642578,22.31890296936035,17.137248992919922,0.0,0.0,-119.8067626953125
5360000,0.0,0.16377997025847435,33.978797912597656,26.296207427978516,24.57511329650879,0.0,0.0,-105.97148895263672
5380000,0.0,0.016564693301916122,41.26213836669922,19.396549224853516,26.69770050048828,0.0,0.0,-112.40096282958984
5400000,0.0,0.09566310793161392,42.797149658203125,24.589237213134766,12.14334774017334,0.0,0.0,-131.667724609375
5420000,0.0,0.15930361300706863,25.57585906982422,28.582239151000977,25.74021339416504,0.0,0.0,-109.37836456298828
5440000,0.0,0.10850431211292744,50.11982727050781,35.67942810058594,15.698837280273438,0.0,0.0,-117.40655517578125
5460000,0.0,0.5409831646829844,41.468475341796875,26.222341537475586,26.753559112548828,0.0,0.0,-87.07472229003906
5480000,0.0,0.5862949844449759,36.536006927490234,29.790115356445312,21.108196258544922,0.0,0.0,-101.0944595336914
5500000,0.0,0.010741803795099258,44.07114791870117,33.668304443359375,16.916614532470703,0.0,0.0,-106.50938415527344
5520000,0.0,0.10405531292781234,42.219017028808594,30.355274200439453,17.81143569946289,0.0,0.0,-112.27690124511719
5540000,0.0,0.06168060936033726,28.40361976623535,30.00176429748535,16.09381103515625,0.0,0.0,-124.88990020751953
5560000,0.0,0.05819617584347725,34.49401092529297,29.92469024658203,14.808704376220703,0.0,0.0,-118.98992156982422
5580000,0.0,0.0331766065210104,26.272361755371094,29.886032104492188,19.025367736816406,0.0,0.0,-109.33259582519531
5600000,0.0,0.10162508813664317,34.860137939453125,23.57843017578125,18.621612548828125,0.0,0.0,-123.5385971069336
5620000,0.0,0.475759161869064,44.884246826171875,34.07746887207031,13.309042930603027,0.0,0.0,-125.37217712402344
5640000,0.0,0.06769459880888462,40.9677734375,23.036312103271484,12.141387939453125,0.0,0.0,-112.27399444580078
5660000,0.0,0.7912538545206189,32.17265319824219,29.328081130981445,25.134719848632812,0.0,0.0,-109.04872131347656
5680000,0.0,0.25886637065559626,27.96688461303711,31.957489013671875,52.0877799987793,0.0,0.0,-45.12885665893555
5700000,0.0,0.06475777179002762,36.97145080566406,25.081218719482422,47.934974670410156,0.0,0.0,-37.07025146484375
5720000,0.0,0.08484801650047302,36.0959358215332,33.88031005859375,48.499908447265625,0.0,0.0,-35.107810974121094
5740000,0.0,0.0,38.2570915222168,31.463523864746094,53.330596923828125,0.0,0.0,-22.864765167236328
5760000,0.0,0.008748251013457775,30.634666442871094,40.583961486816406,50.38414001464844,0.0,0.0,-16.05493927001953
5780000,0.0,1.0480526834726334,30.110685348510742,29.758819580078125,60.210662841796875,0.0,0.0,-28.542505264282227
5800000,0.0,0.131793811917305,30.211790084838867,36.06098937988281,57.549259185791016,0.0,0.0,-20.539358139038086
5820000,0.0,0.16464675217866898,26.6424560546875,34.17655563354492,52.723960876464844,0.0,0.0,-30.191326141357422
5840000,0.0,0.4297723099589348,31.362316131591797,34.06084442138672,58.645782470703125,0.0,0.0,-22.626808166503906
5860000,0.0,0.03598100133240223,42.03293991088867,30.254138946533203,48.050514221191406,0.0,0.0,-29.421913146972656
5880000,0.0,0.06589363515377045,42.91552734375,32.76431655883789,47.504486083984375,0.0,0.0,-34.90776062011719
5900000,0.0,0.0,32.95645523071289,24.815528869628906,60.12232208251953,0.0,0.0,-7.758357048034668
5920000,0.0,0.005246323067694902,30.566234588623047,33.459228515625,42.94732666015625,0.0,0.0,-22.674848556518555
5940000,0.0,0.05042948806658387,27.232006072998047,31.516597747802734,47.027587890625,0.0,0.0,-30.472171783447266
5960000,0.0,0.1361793354153633,42.83656692504883,31.197265625,64.2193374633789,0.0,0.0,-24.673946380615234
5980000,0.0,0.24214325798675418,31.879016876220703,40.152061462402344,52.907554626464844,0.0,0.0,-22.651046752929688
6000000,0.0,0.07409382425248623,30.922290802001953,35.41762161254883,53.052242279052734,0.0,0.0,-15.733562469482422
6020000,0.0,0.351247638463974,22.797740936279297,35.46058654785156,45.04792785644531,0.0,0.0,-35.313804626464844
6040000,0.0,0.3181830123066902,50.280616760253906,39.10761260986328,51.1898078918457,0.0,0.0,-35.055274963378906
6060000,0.0,0.745054328115657,41.26000213623047,32.73395538330078,53.2653923034668,0.0,0.0,-38.800254821777344
6080000,0.0,1.7176062762737274,30.829580307006836,32.43193054199219,54.30171203613281,0.0,0.0,-34.57485580444336
6100000,0.0,0.03268985077738762,39.02544021606445,33.763580322265625,43.11376190185547,0.0,0.0,-35.77506637573242
6120000,0.0,0.009269309230148792,29.981630325317383,37.17329406738281,35.76309585571289,0.0,0.0,-50.097232818603516
6140000,0.0,0.020086651667952538,24.900779724121094,29.306243896484375,32.16569900512695,0.0,0.0,-38.90018081665039
6160000,0.0,0.4886369500309229,34.348297119140625,24.741771697998047,57.165550231933594,0.0,0.0,-23.310218811035156
6180000,0.0,0.0,39.19676971435547,25.014450073242188,50.12895965576172,0.0,0.0,-25.535995483398438
6200000,0.0,0.14201313629746437,29.723644256591797,31.093496322631836,45.46654510498047,0.0,0.0,-38.421356201171875
6220000,0.0,0.02920586708933115,37.328651428222656,28.867977142333984,54.25484848022461,0.0,0.0,-21.04155731201172
6240000,0.0,0.3150302991271019,36.76014709472656,29.299663543701172,53.375450134277344,0.0,0.0,-32.89320755004883
6260000,0.0,0.11579186469316483,33.77918243408203,29.76119613647461,60.60052490234375,0.0,0.0,-26.7901611328125
6280000,0.0,3.4057052433490753,34.183738708496094,23.566707611083984,30.03434944152832,0.0,0.0,-29.222782135009766
6300000,0.0,0.4436272159218788,28.02263832092285,31.072715759277344,68.4516830444336,0.0,0.0,-40.27488708496094
6320000,0.0,0.03996959654614329,48.20130157470703,34.773841857910156,68.31231689453125,0.0,0.0,-27.005321502685547
6340000,0.0,1.8411986827850342,37.65892791748047,30.17306900024414,41.127899169921875,0.0,0.0,-29.949119567871094
6360000,0.0,0.01829318329691887,29.756284713745117,37.310054779052734,43.98143005371094,0.0,0.0,-37.28902816772461
6380000,0.0,0.3434668518602848,46.503684997558594,29.172515869140625,49.073917388916016,0.0,0.0,-17.76544952392578
6400000,0.0,0.09057118184864521,43.8195686340332,31.748981475830078,47.051422119140625,0.0,0.0,-25.991764068603516
6420000,0.0,0.3004619423300028,39.62607955932617,34.236976623535156,57.50921630859375,0.0,0.0,-21.658008575439453
6440000,0.0,0.03696688497439027,29.60417366027832,29.305423736572266,56.23507308959961,0.0,0.0,-30.2442626953125
6460000,0.0,0.016166646033525467,37.54777145385742,23.179763793945312,60.99359130859375,0.0,0.0,-12.235618591308594
6480000,0.0,0.0,45.92424011230469,38.503196716308594,61.843658447265625,0.0,0.0,-22.986351013183594
6500000,0.0,0.4420798644423485,42.14813995361328,29.910005569458008,52.210121154785156,0.0,0.0,-23.950170516967773
6520000,0.0,0.06731931865215302,41.098602294921875,35.94430160522461,48.37626266479492,0.0,0.0,-21.875621795654297
6540000,0.0,0.8152106404304504,28.231693267822266,38.01398468017578,50.081329345703125,0.0,0.0,-24.623302459716797
6560000,0.0,0.1590476781129837,34.36663818359375,41.84965133666992,55.47239685058594,0.0,0.0,-17.07994270324707
6580000,0.0,0.009260396007448435,48.860694885253906,26.128192901611328,62.123680114746094,0.0,0.0,-15.280935287475586
6600000,0.0,0.5568998435046524,46.78106689453125,42.6128044128418,51.90837860107422,0.0,0.0,-25.601511001586914
6620000,0.0,0.04886201024055481,34.6302490234375,47.74589920043945,51.14328384399414,0.0,0.0,-20.420547485351562
6640000,0.0,1.5921868737787008,41.92024230957031,35.5495491027832,50.267845153808594,0.0,0.0,-30.25649642944336
6660000,0.0,0.0870000384747982,37.52412796020508,35.279754638671875,59.46969223022461,0.0,0.0,-24.663959503173828
6680000,0.0,0.7089462839066982,33.44849395751953,38.767982482910156,59.03705596923828,0.0,0.0,-42.17500305175781
6700000,0.0,0.12036554142832756,26.393062591552734,39.85984802246094,47.99971008300781,0.0,0.0,-18.82260513305664
6720000,0.0,0.22430208511650562,40.37712478637695,25.45085906982422,50.07979202270508,0.0,0.0,-24.758222579956055
6740000,0.0,0.15917048323899508,36.653472900390625,29.483495712280273,47.243873596191406,0.0,0.0,-20.89899444580078
6760000,0.0,0.04537709383293986,39.888301849365234,33.0924072265625,29.74295425415039,0.0,0.0,-105.05140686035156
6780000,0.0,0.07050019432790577,39.7264518737793,27.750879287719727,16.699613571166992,0.0,0.0,-113.0585708618164
6800000,0.0,0.3760318420827389,26.45638656616211,21.396570205688477,20.155868530273438,0.0,0.0,-101.1607666015625
6820000,0.0,0.042918164283037186,35.68878936767578,19.649635314941406,20.340770721435547,0.0,0.0,-115.74446868896484
6840000,0.0,1.7064441135153174,35.935508728027344,28.82278823852539,25.361745834350586,0.0,0.0,-109.30943298339844
6860000,0.0,0.358125701546669,38.7697868347168,23.111188888549805,28.999982833862305,0.0,0.0,-111.65120697021484
6880000,0.0,0.054820607881993055,33.88499450683594,24.733694076538086,12.513916969299316,0.0,0.0,-123.1991958618164
6900000,0.0,0.2697083204984665,34.981143951416016,19.8699893951416,18.039276123046875,0.0,0.0,-121.34934997558594
6920000,0.0,0.1411697417497635,28.24405288696289,25.49695587158203,17.110904693603516,0.0,0.0,-117.87747192382812
6940000,0.0,1.1415681913495064,35.512451171875,24.56568717956543,28.942054748535156,0.0,0.0,-102.701171875
6960000,0.0,0.14563127211295068,42.535064697265625,32.95793914794922,19.1099853515625,0.0,0.0,-104.42935180664062
6980000,0.0,0.0917844707146287,40.11322784423828,29.1234073638916,13.123985290527344,0.0,0.0,-118.63412475585938
7000000,0.0,0.0992336068302393,35.40134811401367,31.31201171875,24.680950164794922,0.0,0.0,-86.14570617675781
7020000,0.0,0.11520598828792572,42.79011535644531,36.40409469604492,25.14300537109375,0.0,0.0,-97.74571228027344
7040000,0.0,0.03915358614176512,45.73045349121094,27.128854751586914,16.139131546020508,0.0,0.0,-110.1762466430664
7060000,0.0,0.07705903658643365,36.36984634399414,40.334320068359375,13.607576370239258,0.0,0.0,-106.26268768310547
7080000,0.0,0.09595308918505907,36.94756317138672,18.81744384765625,31.263824462890625,0.0,0.0,-105.698974609375
7100000,0.0,0.08999620378017426,33.540489196777344,35.46671676635742,20.575450897216797,0.0,0.0,-109.3411636352539
7120000,0.0,0.02249819226562977,33.1429443359375,30.765228271484375,14.371105194091797,0.0,0.0,-112.01710510253906
7140000,0.0,0.2810590611770749,30.36824607849121,31.595199584960938,17.31424331665039,0.0,0.0,-109.61701202392578
7160000,0.0,0.15620835684239864,36.71247100830078,30.34014129638672,18.662578582763672,0.0,0.0,-109.32362365722656
7180000,0.0,0.07568925619125366,41.4739990234375,30.305477142333984,24.0959415435791,0.0,0.0,-114.12248992919922
7200000,0.0,0.03293406218290329,44.628440856933594,27.615188598632812,30.1672306060791,0.0,0.0,-101.5779800415039
7220000,0.0,0.10335687547922134,34.087425231933594,26.886707305908203,16.9151611328125,0.0,0.0,-125.7165756225586
7240000,0.0,0.14625209476798773,42.49286651611328,28.98529624938965,21.597972869873047,0.0,0.0,-112.73098754882812
7260000,0.0,0.48661430180072784,28.712020874023438,25.69672393798828,16.113248825073242,0.0,0.0,-122.31510162353516
7280000,0.0,0.17122296523302794,39.82461929321289,26.431459426879883,16.31903839111328,0.0,0.0,-112.73980712890625
7300000,0.0,0.05048384936526418,33.68290328979492,30.538818359375,25.919147491455078,0.0,0.0,-95.84374237060547
7320000,0.0,0.06159162148833275,29.42531394958496,23.787506103515625,15.919227600097656,0.0,0.0,-119.93634796142578
7340000,0.0,0.2775548994541168,34.36988067626953,28.307090759277344,16.705459594726562,0.0,0.0,-120.6963882446289
7360000,0.0,0.10312798246741295,39.99573516845703,25.536483764648438,14.183605194091797,0.0,0.0,-114.07756805419922
7380000,0.0,0.03694717399775982,39.712425231933594,22.740497589111328,13.209138870239258,0.0,0.0,-124.05352783203125
7400000,0.0,0.032335580326616764,34.99879455566406,23.516929626464844,18.541568756103516,0.0,0.0,-112.52041625976562
7420000,0.0,0.9996314151212573,32.77806091308594,30.941329956054688,19.352811813354492,0.0,0.0,-105.57488250732422
7440000,0.0,0.07956355949863791,35.95379638671875,22.279605865478516,12.515697479248047,0.0,0.0,-120.62577819824219
7460000,0.0,0.30228593945503235,39.712772369384766,34.14344787597656,12.860904693603516,0.0,0.0,-115.16968536376953
7480000,0.0,0.029606329277157784,43.05261993408203,39.40506362915039,27.127323150634766,0.0,0.0,-90.6612777709961
7500000,0.0,0.024014299735426903,33.965354919433594,26.847137451171875,22.76315689086914,0.0,0.0,-99.09881591796875
7520000,0.0,0.10785996867343783,33.42533493041992,25.234268188476562,22.97528839111328,0.0,0.0,-114.73757934570312
7540000,0.0,0.04110708134248853,35.89341735839844,24.883563995361328,14.839757919311523,0.0,0.0,-118.69502258300781
7560000,0.0,0.040643105283379555,33.242313385009766,34.223655700683594,28.628067016601562,0.0,0.0,-95.3084945678711
7580000,0.0,1.2361688911914825,42.3155403137207,29.39881706237793,27.472797393798828,0.0,0.0,-111.08085632324219
7600000,0.0,0.03536335797980428,34.609283447265625,35.285789489746094,19.370521545410156,0.0,0.0,-117.64002990722656
7620000,0.0,0.06685986556112766,42.72706604003906,37.806278228759766,36.859230041503906,0.0,0.0,-99.18187713623047
7640000,0.0,0.10307550523430109,47.10484313964844,22.762889862060547,23.954208374023438,0.0,0.0,-86.10584259033203
7660000,0.0,0.044958822429180145,37.747711181640625,35.39525604248047,22.752628326416016,0.0,0.0,-108.35786437988281
7680000,0.0,0.1018342636525631,38.835296630859375,24.035978317260742,17.365394592285156,0.0,0.0,-114.26347351074219
7700000,0.0,0.1401422400958836,33.37767028808594,27.11953353881836,14.681256294250488,0.0,0.0,-108.26624298095703
7720000,0.0,0.5556436753831804,35.76274108886719,29.905487060546875,24.68138885498047,0.0,0.0,-108.71142578125
7740000,0.0,0.08420388540253043,38.59099578857422,30.741981506347656,25.439327239990234,0.0,0.0,-96.20391845703125
7760000,0.0,0.11718100123107433,43.610809326171875,18.77581787109375,23.03438949584961,0.0,0.0,-118.57738494873047
7780000,0.0,0.01731616072356701,38.66925811767578,34.93806457519531,17.55215072631836,0.0,0.0,-115.87777709960938
7800000,0.0,0.42726984806358814,37.9852180480957,31.092731475830078,14.364654541015625,0.0,0.0,-113.6181411743164
7820000,0.0,0.523824717849493,34.053749084472656,35.34671401977539,29.57781982421875,0.0,0.0,-94.10143280029297
7840000,0.0,0.11809363216161728,31.719694137573242,31.823375701904297,15.0726318359375,0.0,0.0,-117.69410705566406
7860000,0.0,0.06420792825520039,32.43654251098633,23.853729248046875,11.875844955444336,0.0,0.0,-120.87942504882812
7880000,0.0,0.20067539531737566,41.24833297729492,23.745426177978516,21.26068878173828,0.0,0.0,-96.13800811767578
7900000,0.0,0.036943329498171806,25.670936584472656,33.71406555175781,16.188003540039062,0.0,0.0,-109.81051635742188
7920000,0.0,0.019441939890384674,30.719837188720703,37.67841339111328,26.928741455078125,0.0,0.0,-107.34890747070312
7940000,0.0,0.11917325668036938,29.593795776367188,22.084026336669922,16.09225082397461,0.0,0.0,-104.16388702392578
7960000,0.0,0.5052982710767537,29.727981567382812,38.675132751464844,19.739646911621094,0.0,0.0,-116.41449737548828
7980000,0.0,0.22759484872221947,37.252479553222656,30.064950942993164,19.054899215698242,0.0,0.0,-112.68516540527344
8000000,0.0,0.1270738085731864,38.531185150146484,19.01567840576172,23.85295295715332,0.0,0.0,-117.6312484741211
8020000,0.0,1.5405436623841524,36.39263153076172,24.67754364013672,27.023927688598633,0.0,0.0,-105.4259033203125
8040000,0.0,0.05509554944001138,27.348939895629883,26.576873779296875,24.631221771240234,0.0,0.0,-103.42499542236328
8060000,0.0,0.12251266092061996,38.42913055419922,32.0599365234375,19.35486602783203,0.0,0.0,-112.7835693359375
8080000,0.0,0.11096121184527874,44.13872528076172,29.407833099365234,34.8344841003418,0.0,0.0,-94.61898040771484
8100000,0.0,0.22279926808550954,48.05236053466797,30.67947769165039,27.084537506103516,0.0,0.0,-109.44499206542969
8120000,0.0,0.13572990894317627,34.290733337402344,29.28490447998047,15.711021423339844,0.0,0.0,-121.08457946777344
8140000,0.0,0.027798395603895187,34.46376037597656,21.981464385986328,11.085375785827637,0.0,0.0,-124.26890563964844
8160000,0.0,0.14345617312937975,42.470001220703125,31.010578155517578,34.42291259765625,0.0,0.0,-82.10250091552734
8180000,0.0,0.06130744144320488,29.20217514038086,28.920894622802734,18.706886291503906,0.0,0.0,-114.88003540039062
8200000,0.0,0.0033078151755034924,39.33967971801758,32.663330078125,13.75094223022461,0.0,0.0,-113.09770202636719
8220000,0.0,2.0452485596761107,41.160858154296875,30.137073516845703,48.56977844238281,0.0,0.0,-41.66392517089844
8240000,0.0,0.011874990537762642,31.793201446533203,22.781986236572266,49.55414581298828,0.0,0.0,-23.111743927001953
8260000,0.0,1.6615292835049331,36.97863006591797,35.80446243286133,45.96791076660156,0.0,0.0,-24.94229507446289
8280000,0.0,1.857060693204403,27.48586654663086,36.21900939941406,49.98030471801758,0.0,0.0,-40.19879913330078
8300000,0.0,1.550207830965519,43.09999084472656,44.15312194824219,68.877197265625,0.0,0.0,-28.456132888793945
8320000,0.0,0.6568560905288905,30.598413467407227,33.695289611816406,57.31880569458008,0.0,0.0,-18.047956466674805
8340000,0.0,1.2447180692106485,36.5185546875,27.84882354736328,53.80543518066406,0.0,0.0,-34.64359664916992
8360000,0.0,0.02688598306849599,39.061676025390625,27.47256088256836,43.49927520751953,0.0,0.0,-22.310468673706055
8380000,0.0,0.36106177419424057,43.918270111083984,34.343685150146484,59.83247375488281,0.0,0.0,-13.69138240814209
8400000,0.0,0.0029508178122341633,30.11389923095703,26.42931365966797,55.038936614990234,0.0,0.0,-22.364662170410156
8420000,0.0,0.2986320140771568,46.551414489746094,46.21547317504883,57.19279098510742,0.0,0.0,-37.12553787231445
8440000,0.0,1.2179927080869675,44.025169372558594,36.778106689453125,60.977378845214844,0.0,0.0,-13.235774040222168
8460000,0.0,0.009750931523740292,45.20576477050781,24.60259246826172,49.54493713378906,0.0,0.0,-25.744564056396484
8480000,0.0,0.07974372757598758,41.49879837036133,53.84402084350586,44.76234817504883,0.0,0.0,-20.414260864257812
8500000,0.0,0.07021387293934822,34.38043212890625,30.740676879882812,48.868003845214844,0.0,0.0,-23.08357048034668
8520000,0.0,0.26984988152980804,49.556419372558594,28.93048095703125,53.983863830566406,0.0,0.0,-26.324405670166016
8540000,0.0,0.0,26.03621482849121,36.500770568847656,48.13862609863281,0.0,0.0,-27.949874877929688
8560000,0.0,0.36836723051965237,42.3109016418457,47.0916748046875,61.13235092163086,0.0,0.0,-18.40764045715332
8580000,0.0,0.3124577822163701,33.71725082397461,36.3216438293457,56.81723403930664,0.0,0.0,-18.191408157348633
8600000,0.0,0.6659125611186028,33.44158935546875,49.838966369628906,53.391876220703125,0.0,0.0,-22.156831741333008
8620000,0.0,0.37652990221977234,27.713363647460938,25.518848419189453,43.95500946044922,0.0,0.0,-29.204574584960938
8640000,0.0,0.25122692435979843,30.81264877319336,22.229694366455078,48.051597595214844,0.0,0.0,-22.31195640563965
8660000,0.0,2.2230444252490997,35.76007843017578,36.16393280029297,53.5306396484375,0.0,0.0,-24.752017974853516
8680000,0.0,0.5196349862962961,41.62043762207031,42.559814453125,49.91740798950195,0.0,0.0,-28.638654708862305
8700000,0.0,0.11560096498578787,29.213083267211914,28.490169525146484,44.258392333984375,0.0,0.0,-43.40806198120117
8720000,0.0,0.020005358150228858,40.661956787109375,38.03581237792969,60.23100662231445,0.0,0.0,-21.605972290039062
8740000,0.0,0.24003653600811958,27.408504486083984,37.25102233886719,54.548309326171875,0.0,0.0,-25.019926071166992
8760000,0.0,0.31633040215820074,34.77351379394531,40.93293762207031,58.030601501464844,0.0,0.0,-32.832603454589844
8780000,0.0,0.4588667005300522,38.850921630859375,39.96681213378906,36.66505432128906,0.0,0.0,-21.725360870361328
8800000,0.0,0.3875750470906496,33.18441390991211,43.8537712097168,61.0517692565918,0.0,0.0,-22.3006649017334
8820000,0.0,0.0,35.156211853027344,34.542381286621094,49.980987548828125,0.0,0.0,-31.35626792907715
8840000,0.0,0.03222250612452626,27.669370651245117,34.733314514160156,47.09307098388672,0.0,0.0,-28.372455596923828
8860000,0.0,0.0,31.49944305419922,30.54458236694336,57.325584411621094,0.0,0.0,-25.390857696533203
8880000,0.0,0.3019353495910764,39.143341064453125,40.82273864746094,58.79393005371094,0.0,0.0,-28.057571411132812
8900000,0.0,1.6700146719813347,36.584312438964844,37.892738342285156,50.28285598754883,0.0,0.0,-33.43728256225586
8920000,0.0,0.8837728891521692,29.699405670166016,36.07528305053711,54.569305419921875,0.0,0.0,-36.385231018066406
8940000,0.0,0.695086469873786,50.18171691894531,34.07475280761719,31.295307159423828,0.0,0.0,-89.77566528320312
8960000,0.0,0.5072797313332558,28.395313262939453,40.131797790527344,30.6507568359375,0.0,0.0,-109.2448501586914
8980000,0.0,0.6521780090406537,38.71775436401367,21.87686538696289,16.00493621826172,0.0,0.0,-123.0462417602539
9000000,0.0,0.19605328794568777,36.06394958496094,33.448577880859375,26.853809356689453,0.0,0.0,-99.1465835571289
9020000,0.0,1.5225519442465156,33.7210807800293,34.262168884277344,19.05662727355957,0.0,0.0,-106.74739074707031
9040000,0.0,0.023791782557964325,40.72517776489258,30.114892959594727,24.010099411010742,0.0,0.0,-111.95982360839844
9060000,0.0,0.08857621252536774,32.625770568847656,21.750587463378906,16.70046043395996,0.0,0.0,-121.15078735351562
9080000,0.0,0.6490790890529752,32.133750915527344,28.95069122314453,24.662654876708984,0.0,0.0,-110.56097412109375
9100000,0.0,0.43869560048915446,27.90198516845703,28.552087783813477,21.096336364746094,0.0,0.0,-108.50802612304688
9120000,0.0,0.02941158413887024,40.92317199707031,37.07918930053711,33.704654693603516,0.0,0.0,-103.05519104003906
9140000,0.0,0.06863872217945755,35.520240783691406,25.996713638305664,25.01085090637207,0.0,0.0,-122.80015563964844
9160000,0.0,0.867912290384993,32.70152282714844,30.296979904174805,23.869680404663086,0.0,0.0,-105.01116180419922
9180000,0.0,0.1332251988351345,42.50232696533203,30.777740478515625,28.907516479492188,0.0,0.0,-115.382568359375
9200000,0.0,0.030496058985590935,25.88747787475586,28.830429077148438,33.371917724609375,0.0,0.0,-92.77391815185547
9220000,0.0,0.40486202435567975,38.076210021972656,25.820751190185547,16.77378273010254,0.0,0.0,-110.95660400390625
9240000,0.0,0.0781011045910418,44.086212158203125,28.39875030517578,19.00530242919922,0.0,0.0,-113.80901336669922
9260000,0.0,0.029598255176097155,38.28727722167969,40.420684814453125,25.907859802246094,0.0,0.0,-90.11616516113281
9280000,0.0,0.007806731853634119,36.93260192871094,27.353588104248047,19.696008682250977,0.0,0.0,-115.50454711914062
9300000,0.0,0.05373181775212288,39.88427734375,27.832502365112305,26.57915496826172,0.0,0.0,-97.84820556640625
9320000,0.0,0.2355426363646984,34.37882995605469,30.57638168334961,19.623104095458984,0.0,0.0,-107.7088623046875
9340000,0.0,0.2098119556903839,22.190174102783203,22.934736251831055,8.833976745605469,0.0,0.0,-111.84481048583984
9360000,0.0,0.06687292456626892,32.26976013183594,25.3021240234375,20.636537551879883,0.0,0.0,-118.09317779541016
9380000,0.0,0.026072793174535036,37.845542907714844,29.52621841430664,29.212684631347656,0.0,0.0,-106.47261810302734
9400000,0.0,1.4069433137774467,41.13273620605469,26.692710876464844,22.22716522216797,0.0,0.0,-113.78215026855469
9420000,0.0,0.5727956546470523,41.23072814941406,34.47544860839844,24.633403778076172,0.0,0.0,-98.66966247558594
9440000,0.0,0.48880597949028015,36.19273376464844,25.13003158569336,14.97903060913086,0.0,0.0,-104.61626434326172
9460000,0.0,0.5394315326120704,40.13472366333008,37.180870056152344,19.420948028564453,0.0,0.0,-101.42570495605469
9480000,0.0,0.09224694594740868,39.98142623901367,25.137048721313477,22.483543395996094,0.0,0.0,-105.5415267944336
9500000,0.0,0.26443855836987495,42.069374084472656,20.707197189331055,26.321304321289062,0.0,0.0,-105.39960479736328
9520000,0.0,0.0598413310945034,33.28731918334961,29.726856231689453,26.56006622314453,0.0,0.0,-99.74913787841797
9540000,0.0,0.1456234841607511,36.967369079589844,31.025264739990234,25.40601348876953,0.0,0.0,-84.2225112915039
9560000,0.0,0.04543040134012699,45.67292785644531,26.131275177001953,24.524755477905273,0.0,0.0,-113.32533264160156
9580000,0.0,0.13017744198441505,27.236534118652344,24.532962799072266,33.40095520019531,0.0,0.0,-104.17277526855469
9600000,0.0,0.7851845063269138,34.27518081665039,23.921436309814453,21.395614624023438,0.0,0.0,-111.85926055908203
9620000,0.0,0.40254703164100647,40.319580078125,36.02215576171875,37.10334777832031,0.0,0.0,-94.23556518554688
