#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1584000,323.3341231402504,254.77870111559758,578.112824255848,118.77067596085172
1585000,284.3059822172657,253.89815023594988,538.2041324532156,118.36018786771152
1586000,294.6042335834975,247.86704565859446,542.4712792420919,115.54865627458167
1587000,301.17927340270757,261.7349248621524,562.91419826486,122.0134721321784
1588000,316.72421817637485,270.69697103559025,587.4211892119652,126.19132639295755
1589000,278.5675876847214,246.1397241686085,524.7073118533299,114.74342750126182
1590000,295.7297687023064,269.74943218816423,565.4792008904706,125.7496103903436
1591000,324.7905460685498,269.1540517607249,593.9445978292747,125.47206075408596
1592000,303.42334169903035,247.48026255583864,550.9036042548689,115.36834885342208
1593000,309.48964811165786,266.9528520540052,576.442500165663,124.4459232632079
1594000,329.3986295349752,227.40037681519237,556.7990063501676,106.0076699890175
1595000,320.35401648595933,272.1253693194853,592.4793858054446,126.85720556172906
1596000,294.852026111273,240.7357811197907,535.5878072310637,112.22426100126923
1597000,334.1615178921067,281.8952691318847,616.0567870239913,131.41165850346843
1598000,300.7625002910879,263.145998802556,563.908499093644,122.67127517850305
1599000,314.387895926031,279.3324094405987,593.7203053666296,130.2169252836427
1600000,306.6322913987392,237.79278191368286,544.425073312422,110.8523174144186
1601000,302.24134617665146,273.3591899522238,575.6005361288753,127.4323780935111
1602000,317.18175366274215,243.46466721655577,560.6464208792979,113.49639106910368
1603000,324.082545917261,251.4748335217933,575.5573794390543,117.23050566528512
1604000,328.30687786506337,256.5657333436196,584.872611208683,119.60374020349305
1605000,304.44003772437753,264.02179110537514,568.4618288297527,123.07954495675249
1606000,321.3995228153375,264.7095433712293,586.1090661865668,123.4001557501643
1607000,330.7176317062594,277.77665145043176,608.4942831566912,129.49167459622444
1608000,312.0914731795379,264.6173506752433,576.7088238547813,123.3571781041799
1609000,311.72208162778,249.96532196235248,561.6874035901325,116.5268137652147
1610000,332.74464517585386,262.4172944234292,595.1619395992831,122.33157365986922
1611000,302.7609331838582,258.2080616038574,560.9689947877156,120.3693475198187
1612000,314.47424109991044,247.80775812911898,562.2819992290295,115.52101809320693
1613000,327.34670772639527,273.02523199514786,600.3719397215432,127.27669627187241
1614000,327.8861586117419,258.09967434383964,585.9858329555816,120.31882042284597
1615000,314.0150811187104,263.5709837688697,577.58606488758,122.86939123569803
1616000,307.18549059851364,273.5681837629566,580.7536743614703,127.5298051392715
1617000,296.9566769802476,271.9632825694108,568.9199595496584,126.78164527043958
1618000,281.5679520542494,277.028130543144,558.5960825973934,129.14273516863446
1619000,314.80424753166585,272.4932081938157,587.2974557254815,127.02868171557394
1620000,318.1862944439771,274.6564465337165,592.8427409776937,128.03712268324287
1621000,318.16283859988886,221.99208218861105,540.1549207884999,103.48647490566921
1622000,340.1883089735121,259.1955123740717,599.3838213475838,120.82966934006068
1623000,336.0295127877681,245.4237618340182,581.4532746217862,114.40966596597862
1624000,304.5633202534489,280.82680854387274,585.3901287973217,130.9135721810245
1625000,307.0896471891426,232.50818158853764,539.5978287776802,108.38878514091174
1626000,263.28766421703347,254.8553838262416,518.143048043275,118.80642328720916
1627000,299.80132313870394,257.81623542854084,557.6175585672447,120.18668915984696
1628000,332.7289617958085,259.84281479677486,592.5717765925833,121.13142355247685
1629000,342.79179996189305,287.46855299652145,630.2603529584145,134.00976693649747
1630000,317.5022985105173,239.2666183627909,556.7689168733082,111.53937857985284
1631000,327.1879969607202,277.65485715738834,604.8428541181086,129.4348975169411
1632000,295.8719851427621,247.66579928434322,543.5377844271054,115.45484086615141
1633000,282.5090993690177,254.6148938525032,537.1239932215209,118.69431361470652
1634000,319.58958998722915,277.35856803612097,596.9481580233501,129.29677584876913
1635000,308.2051932627612,275.26248215183784,583.4676754145991,128.31963947018562
1636000,321.55539140950634,266.9979773417326,588.553368751239,124.46695940517287
1637000,306.7092165839159,274.64182162273136,581.3510382066472,128.03030496042712
1638000,296.1680448519957,231.0864133892833,527.254458241279,107.72599673141882
1639000,311.3570581968464,286.4449281049072,597.8019863017537,133.53258175667264
1640000,336.60762146443324,264.99085848143284,601.5984799458661,123.53129695486695
1641000,330.11454837926357,252.45570694779326,582.5702553270569,117.68776131235427
1642000,314.2240762717522,258.60972590013614,572.8338021718884,120.55659213551648
1643000,329.36656709142403,237.56484693265182,566.9314140240758,110.7460605269565
1644000,304.15163658680603,267.98810464658754,572.1397412333936,124.92852895070392
1645000,309.72687943758,276.72991290758114,586.4567923451611,129.00371448125298
1646000,327.67308725142897,233.58521126739973,561.2582985188287,108.89086613287938
1647000,300.59631743826094,248.07143522796324,548.6677526662241,115.64393695231094
1648000,328.032452075041,265.24057616765145,593.2730282426925,123.64770832780235
1649000,331.48521285790395,251.02280739718458,582.5080202550885,117.01978377944198
1650000,327.5736870750284,235.24995826453198,562.8236453395604,109.66692443479955
1651000,331.82537124719664,221.5398290628445,553.3652003100411,103.27564719826077
1652000,326.2372761865651,263.2406431215371,589.4779193081022,122.71539570228317
1653000,333.6200550732356,252.4617683857149,586.0818234589506,117.6905869845007
1654000,319.3369328997944,215.2371029058049,534.5740358055994,100.33749325215014
1655000,321.5235656317349,256.6194493688147,578.1430150005497,119.62878110602693
1656000,311.67260805508215,276.5368995857819,588.2095076408641,128.9137370906816
1657000,290.4552363260893,262.10043590170454,552.5556722277938,122.18386311481814
1658000,327.0792536899661,251.39469691602912,578.4739506059952,117.19314823001228
1659000,315.7466230440925,222.4876306100947,538.2342536541871,103.71748566415582
1660000,310.85941784923364,239.86961162365506,550.7290294728887,111.82047710527542
1661000,309.8914253545381,269.5300673326822,579.4214926872203,125.6473486547528
1662000,300.94778780331114,262.7105776561736,563.6583654594847,122.46829406722082
1663000,313.1038644921766,242.93508824846958,556.0389527406462,113.24951622541057
1664000,323.20565751682636,276.65471123014817,599.8603687469745,128.9686575709893
1665000,302.9844455497297,267.2673454057458,570.2517909554755,124.59253123242932
1666000,311.73621853118436,255.28003112474764,567.016249655932,119.0043819331543
1667000,312.09925467172513,274.36485299574116,586.4641076674664,127.90118996414391
1668000,299.4289716892383,261.4213000209671,560.8502717102054,121.86726903818905
1669000,305.59687793802107,265.8234217150848,571.4202996531059,123.91941455499605
1670000,335.31379568240436,254.71244411952682,590.0262398019312,118.73978880986147
1671000,329.4457088586199,226.63379822532337,556.0795070839433,105.65031257689007
1672000,318.68051795814057,252.93336740736171,571.6138853655023,117.91043320531199
1673000,328.7074763680832,241.61970379983353,570.3271801679167,112.63632093306934
1674000,323.2906855601843,217.43994853609755,540.7306340962818,101.36439802637835
1675000,338.47399311387613,249.77979995083064,588.2537930647068,116.44032861312944
1676000,343.3969236750504,268.1731887064981,611.5701123815485,125.0148099420462
1677000,336.3099942901929,234.29652443280625,570.6065187229991,109.22246035604348
1678000,305.0342671590714,261.6112002891896,566.645467448261,121.9557952106013
1679000,328.9653938968181,239.1010928275582,568.0664867243763,111.46221522348793
1680000,290.77342161902766,225.54414417191737,516.3175657909451,105.142346456018
1681000,325.9010513394616,252.4957750864989,578.3968264259605,117.70643995345623
1682000,289.75444570696703,292.1149369151641,581.8693826221311,136.17578064319437
1683000,291.7710549500442,276.88490573404016,568.6559606840843,129.075967784559
1684000,309.4484240528493,265.40088389505445,574.8493079479038,123.7224392886795
1685000,316.7916813626319,257.4175528277794,574.2092341904113,120.00083452686968
1686000,307.9945308444679,244.48581745668668,552.4803483011545,113.97242263589821
1687000,284.03660222020557,268.5379223378748,552.5745245580804,125.18483851882515
1688000,308.5330062776161,252.45373793011737,560.9867442077334,117.6868434116062
1689000,298.67599881386434,248.2374586226715,546.9134574365359,115.72133239678284
1690000,298.63450353849123,279.13860106531394,577.7731046038052,130.12657726146244
1691000,282.67175860321436,253.34022617353392,536.0119847767482,118.10009933700698
1692000,340.9698918911073,270.640020287342,611.6099121784493,126.16477755337127
1693000,309.08222695720673,247.57505254544475,556.6572795026515,115.41253728475697
1694000,304.2335421780271,273.54736637054174,577.7809085485688,127.52010065550567
1695000,305.30433441933246,256.7625096996543,562.0668441189868,119.69547181495433
1696000,305.1449149397068,257.83280250679076,562.9777174464975,120.19441226650315
1697000,321.09524642065264,273.87730302139454,594.9725494420472,127.67390785710636
1698000,310.15442844969874,249.64381817581202,559.7982466255107,116.37693772815123
1699000,293.83304893314494,243.94463226308613,537.777681196231,113.7201372957874
1700000,304.42991015724283,282.05057569998144,586.4804858572243,131.48405806431575
1701000,352.05428242280703,271.90389639831034,623.9581788211174,126.75396110510925
1702000,311.76398269713616,289.8394756596962,601.6034583568323,135.11502450364551
1703000,323.25796697722905,275.5733678094522,598.8313347866813,128.46456563371387
1704000,309.3838177566361,268.42266227370396,577.80648003034,125.13110751355302
1705000,288.714766908982,256.8107242310224,545.5254911400044,119.71794807555482
1706000,327.3908589725247,227.50235083542273,554.8932098079474,106.05520741369301
1707000,319.33884683340574,237.497451262166,556.8362980955717,110.71464255792931
1708000,307.028778380388,253.67997165053328,560.7087500309212,118.25847913791328
1709000,300.1874284939487,273.4401203807414,573.6275488746901,127.47010558666005
1710000,308.6885184828612,262.0688121635936,570.7573306464548,122.16912101614426
1711000,324.02042131429016,262.4509391083262,586.4713604226164,122.34725786718408
1712000,321.09512969417136,261.3842177863618,582.4793474805331,121.84998234173078
1713000,306.25368392195196,257.35949657465824,563.6131804966102,119.97377033195559
1714000,265.3420702649221,254.13771414693394,519.479784411856,118.47186583576307
1715000,305.9508961056148,252.8495942227159,558.8004903283306,117.87138049908414
1716000,297.38499373751546,251.16126568955445,548.5462594270699,117.0843291472657
1717000,286.79440566255323,283.0300825436977,569.8244882062509,131.94067664909954
1718000,312.7062829027542,247.69193819033654,560.3982210930908,115.46702609011288
1719000,319.6607250692215,244.91526807794742,564.5759931471689,114.17262045602841
1720000,347.4421893809177,279.5212838848041,626.9634732657219,130.30497324570462
1721000,331.5991310625226,228.16285076122597,559.7619818237486,106.3631139314523
1722000,305.9906164656641,261.71082502689,567.7014414925541,122.0022374657321
1723000,299.44332497612004,247.55107171937055,546.9943966954907,115.40135809705227
1724000,317.3974139332146,265.37342062253583,582.7708345557504,123.70963668223379
1725000,283.269803179441,245.74374957916302,529.013552758604,114.55883526711575
1726000,309.0985029365,229.3831849707401,538.48168790724,106.9319994714425
1727000,302.8436975394255,249.54708558664154,552.390783126067,116.33184371145002
1728000,316.43643246800775,290.4993577978965,606.9357902659042,135.42264302617258
1729000,336.19774134825855,258.68547413821756,594.883215486476,120.59190383700636
1730000,329.239350349177,242.31852175344167,571.5578721026187,112.96209023937395
1731000,296.8570720746151,223.89025774798733,520.7473298226024,104.37135104834647
1732000,303.14285691234596,268.6277960325662,571.7706529449122,125.22673511152638
1733000,298.7607897188622,251.93550427295813,550.6962939918203,117.44525743327695
1734000,323.47494155910255,240.89135392387035,564.3662954829729,112.29678467385551
1735000,340.37478093743954,250.17547316470026,590.5502541021398,116.62478035444505
1736000,312.67391861677226,247.17955322650582,559.853471843278,115.22816660837486
1737000,332.87580024085617,272.3395017589188,605.215301999775,126.95702809189072
1738000,306.9469197067703,234.53912383221467,541.486043538985,109.33555338355822
1739000,325.3344406830987,220.3813330062063,545.715773689305,102.73558886864997
1740000,345.87817341439825,260.43061764269527,606.3087910570935,121.40544073301818
1741000,320.41689090310433,272.4682422918201,592.8851331949245,127.01704331313682
1742000,317.0198802118091,230.80430678749897,547.824186999308,107.59448655556724
1743000,300.1010047280576,239.51985015715994,539.6208548852176,111.65742813132749
1744000,298.2153932901701,259.43968225797806,557.6550755481481,120.94349448334721
1745000,316.5422218916616,267.71393910798287,584.2561609996444,124.80072067551188
1746000,334.4813698648781,234.13070567587556,568.6120755407537,109.14516030795701
1747000,314.17100320187876,262.16337807592924,576.334381277808,122.21320498894804
1748000,315.47530861518686,280.5870603629639,596.0623689781507,130.80180831150855
1749000,328.4726386074627,284.3803406895207,612.8529792969834,132.57012907977304
1750000,307.07554518853124,262.3570360884336,569.4325812769648,122.3034829162224
1751000,297.8234088633151,262.2017743767703,560.0251832400854,122.23110426618479
1752000,297.0388393818311,254.45743398381316,551.4962733656442,118.62091024558995
1753000,313.91877082103144,273.3955005982931,587.3142714193245,127.44930509706101
1754000,282.91164177700324,260.9588105313003,543.8704523083036,121.65166942537998
1755000,299.02740332849623,278.9092345465991,577.9366378750954,130.01965303133153
1756000,298.8107836797434,271.79411746766544,570.6049011474088,126.70278525036998
1757000,299.1122596426059,283.8177880221048,582.9300476647107,132.30788282339444
1758000,348.09804968263563,249.79314100272882,597.8911906853644,116.44654783689123
1759000,303.17083881256013,231.19538960670548,534.3662284192656,107.77679838379481
1760000,312.76581592546455,254.86629092745838,567.6321068529229,118.8115078715116
1761000,287.19074873427235,254.9505855804474,542.1413343147198,118.85080367163756
1762000,302.3235710785741,265.166781978472,567.4903530570461,123.61330754903845
1763000,297.11909097099806,259.14616102063394,556.265251991632,120.80666312493469
1764000,292.8478811121232,269.90984908665746,562.7577301987807,125.82439224371738
1765000,302.11895061027997,252.41524951896292,554.5342001292429,117.66890119512792
1766000,305.00429194250376,273.687797819565,578.6920897620687,127.58556585355255
1767000,315.69435976814646,254.7842556430825,570.4786154112289,118.77326532558723
1768000,273.17566150323444,233.2591207404671,506.43478224370153,108.7388518862464
1769000,310.99805077089985,247.58233544509653,558.5803862159964,115.41593236806185
1770000,278.34959826851156,264.1806437643531,542.5302420328646,123.15359760558998
1771000,332.6201082020636,245.3335164503966,577.9536246524601,114.36759610233557
1772000,331.90135084013866,237.4905896971944,569.3919405373331,110.71144388902074
1773000,357.85466386855524,257.6721317642779,615.5267956328331,120.11951207817569
1774000,304.60797957263117,259.20329697671207,563.8112765493432,120.8332983032104
1775000,311.05479196896806,268.70959972030965,579.7643916892778,125.26486969360423
1776000,299.05675653026367,232.97283427348313,532.0295908037468,108.60539317461452
1777000,321.2544234044981,262.9399369301852,584.1943603346833,122.57521492007456
1778000,326.8801961759048,244.87486890700754,571.7550650829123,114.15378749699464
1779000,332.1759671718444,237.54209593267473,569.7180631045192,110.73545464964323
1780000,307.57942110966997,254.71062385151308,562.2900449611831,118.73894025202881
1781000,297.9983303669719,252.45381741469518,550.4521477816671,117.68688046508436
1782000,299.9298822061288,241.2864164333489,541.2162986394777,112.48095172193332
1783000,293.6324276842186,279.8957291734908,573.5281568577094,130.47952912440616
1784000,328.2645539168583,277.47616141047524,605.7407153273335,129.35159457772656
1785000,314.5126980683192,266.3034402281358,580.8161382964549,124.14318570627029
1786000,310.181495709474,247.77781676635365,557.9593124758277,115.50706027067604
1787000,299.0285955902351,254.8947160093395,553.9233115995746,118.82475884647333
1788000,328.1408732207684,258.08999079495277,586.2308640157212,120.31430622428088
1789000,318.06239139455295,285.14945550944725,603.2118469040001,132.9286688111328
1790000,307.28689190948876,233.01472716358703,540.3016190730758,108.6249224635771
1791000,295.25461502231207,274.2719934987628,569.5266085210749,127.85790147426148
1792000,316.76715144076593,266.4305374568089,583.1976888975748,124.20243486523121
1793000,329.2190148410455,251.4440793051069,580.6630941461524,117.21616891308213
1794000,323.78771734835055,243.59874140719174,567.3864587555423,113.55889269181002
1795000,313.2057044797352,245.86864871432812,559.0743531940633,114.61705973660841
1796000,308.2212696366675,259.41821269140456,567.6394823280721,120.93348597430249
1797000,308.6425417483225,265.06972749588397,573.7122692442065,123.56806347466515
1798000,307.797618602532,255.92991926545983,563.7275378679918,119.30734153469616
1799000,281.0383503526673,249.86001342531497,530.8983637779822,116.47772188244105
1800000,347.7829693315859,251.03404699300302,598.8170163245888,117.02502336339086
1801000,335.90107508311326,271.3478369348,607.2489120179132,126.49474179805428
1802000,314.183953531638,263.87029522616035,578.0542487577984,123.00892183205313
1803000,299.3376011675791,256.57040150100113,555.9080026685803,119.60591636737671
1804000,324.45074241405473,243.66061422360295,568.1113566376577,113.58773606135615
1805000,294.20021332692545,258.17751442209493,552.3777277490203,120.35510728148348
1806000,308.6711484710512,243.93518810035474,552.6063365714059,113.71573469232573
1807000,321.29304807822064,251.96537568793593,573.2584237661565,117.45918264811354
1808000,293.70035055352514,257.8767114345199,551.577061988045,120.2148813755938
1809000,311.2049412886995,239.70202100813168,550.9069622968311,111.742351066469
1810000,288.27049646850276,234.0674331767516,522.3379296452543,109.115664445635
1811000,272.24677974205883,271.0641435352388,543.3109232772977,126.36249190163839
1812000,313.89464622841047,267.6181426136311,581.5127888420416,124.75606303992846
1813000,332.3685025887895,265.26094865834517,597.6294512471347,123.65720541087917
1814000,319.81563058321206,239.1885901811593,559.0042207643713,111.50300403270347
1815000,341.6082670167729,227.28663977389536,568.8949067906683,105.95464897424083
1816000,340.26111860022,288.0302010883264,628.2913196885464,134.27159150512782
1817000,340.57826628967155,283.34132245851913,623.9195887481907,132.08576795738972
1818000,325.51564715203136,245.5717893934037,571.087436545435,114.47867225736825
1819000,335.0837656770844,244.18371797318306,579.2674836502674,113.83159234001383
1820000,317.4870712793553,271.30800894780225,588.7950802271575,126.4761751089348
1821000,352.0685852419904,224.3468884627451,576.4154737047355,104.58421946481454
1822000,356.8608585808535,256.4685123820395,613.329370962893,119.55841852128854
1823000,358.654872838809,264.8085186086529,623.4633914474618,123.4462952265048
1824000,333.9917800424628,239.16519459679233,573.1569746392552,111.49209766824838
1825000,345.970141199276,221.3266432874231,567.2967844866992,103.17626597627806
1826000,291.7691015144709,266.50722772390975,558.2763292383806,124.2381857141966
1827000,299.53242856878666,265.8410374444027,565.3734660131893,123.92762651333271
1828000,319.9572351435777,283.26456297392957,603.2217981175072,132.04998484117482
1829000,336.7151938386178,261.68611442462526,598.401308263243,121.99071807686036
1830000,288.39412065670683,251.03991410025176,539.4340347569586,117.02775844403465
1831000,342.5274298900583,230.69495292467712,573.2223828147354,107.54350885551065
1832000,320.35173354635344,265.42968323807344,585.7814167844269,123.73586473367398
1833000,331.1489956304473,235.6625167738626,566.81151240431,109.8592476266992
1834000,278.10736344761716,254.4650630746024,532.5724265222195,118.62446671348167
1835000,309.87124657959623,253.4958630879692,563.3671096675655,118.17265289604076
1836000,343.49665982264014,249.5172554138139,593.0139152364541,116.31793772254571
1837000,326.19187957415,239.29940067724164,565.4912802513916,111.55466077428207
1838000,301.7006814158997,215.8180351380952,517.5187165539949,100.6083075455524
1839000,298.91175914305865,252.1030367273929,551.0147958704515,117.5233563590171
1840000,307.85278870468767,267.3776413174384,575.230430022126,124.64394808921558
1841000,286.0525960133807,257.05411995623484,543.1067159696156,119.8314123277976
1842000,296.63726543656725,238.488998099418,535.1262635359852,111.17687384960166
1843000,320.26097049422174,246.0125573837707,566.2735278779925,114.68414591717014
1844000,306.0395343588284,259.8184910411038,565.8580253999322,121.12008450062397
1845000,284.32432172443333,234.84206874072314,519.1663904651565,109.47677779283929
1846000,329.04220456454493,258.24492102628653,587.2871255908315,120.38653034749726
1847000,284.91261568064664,260.5791774340688,545.4917931147154,121.47469513601489
1848000,295.0681553311197,279.1046786846298,574.1728340157495,130.1107636001697
1849000,287.0943059497724,264.34017348923635,551.4344794390088,123.22796588353971
1850000,310.8512508451385,251.66838494902836,562.5196357941669,117.3207339055
1851000,296.0789025776677,241.14856124551173,537.2274638231794,112.41668750450684
1852000,314.4480794424382,258.70085210950896,573.1489315519472,120.59907261539006
1853000,309.4912062199464,275.7790223678522,585.2702285877986,128.56043601380705
1854000,323.84351349257554,235.89446090465393,559.7379743972294,109.96737346719769
1855000,336.1253110300231,261.3497270263654,597.4750380563885,121.83390371796342
1856000,296.14897696244964,268.8168774177026,564.9658543801522,125.31487954363915
1857000,297.36129938438603,264.30447508555653,561.6657744699426,123.21132429019926
1858000,321.63732915862533,244.54557937764093,566.1829085362663,114.00028196525885
1859000,318.0667819508281,282.43770169638105,600.5044836472091,131.66452533286318
1860000,317.9888216723491,251.30371836513814,569.2925400374872,117.15073658437649
1861000,321.4209001843354,267.7650355835355,589.1859357678709,124.82454041756266
1862000,306.59958112815644,261.63529203938776,568.2348731675443,121.9670261080177
1863000,282.67772043784714,293.52124016303566,576.1989606008829,136.8313597266275
1864000,298.94825853154776,228.68521294039894,527.6334714719467,106.60662451081039
1865000,306.7709634717546,242.11667236408405,548.8876358358386,112.8679937222345
1866000,310.06950371914263,261.58283918291056,571.6523429020532,121.94257405926875
1867000,346.91713803205016,267.2431091361543,614.1602471682045,124.58123296413002
1868000,307.3506636608529,252.87720132411732,560.2278649849702,117.88425015451612
1869000,327.689234150086,273.08809092740813,600.7773250774942,127.30599934093604
1870000,298.67941667780315,247.64030137702682,546.31971805483,115.4429544577731
1871000,327.15344848136806,257.39245129208405,584.5458997734521,119.98913289581053
1872000,357.29836102853454,232.17426155314251,589.4726225816771,108.23312099729576
1873000,338.6777884390872,241.81672949957584,580.494517938663,112.72816878156527
1874000,310.37390499786034,273.36794807364043,583.7418530715008,127.43646088377672
1875000,297.47869786696134,259.4559747820307,556.9346726489921,120.95108960054644
1876000,305.3913260974776,282.7183995449879,588.1097256424655,131.79537878754292
1877000,322.37995291015966,245.22449755053657,567.6044504606962,114.31677455260561
1878000,346.6719723609459,265.5029124495123,612.1748848104583,123.77000213568047
1879000,298.77213054244896,261.4972164544864,560.2693469969354,121.90265914766893
1880000,331.63406097008743,254.92949652365462,586.5635574937421,118.84097254556741
1881000,340.45258131177366,275.50754841991966,615.9601297316933,128.4338824826032
1882000,298.87977567835276,274.4591663928335,573.3389420711862,127.94515622143219
1883000,304.26819046147966,235.7010252597634,539.969215721243,109.87719920146053
1884000,306.0917321240126,254.63211984198537,560.7238519659979,118.70234388727613
1885000,317.3620043867329,260.72706234005034,578.0890667267832,121.54363492639347
1886000,304.4137453352431,230.85663984363066,535.2703851788738,107.61888275675928
1887000,321.2485854705975,245.90401670760704,567.1526021782046,114.6335473018983
1888000,315.4367869260177,267.98905156712016,583.4258384931379,124.92897037846552
1889000,296.68177139593143,263.8188930917414,560.5006644876728,122.98495960042216
1890000,299.9756349628958,275.7139386318914,575.6895735947871,128.53009580373345
1891000,344.0599721156922,279.4658132729981,623.5257853886903,130.27911440416366
1892000,286.5925318789964,273.9812126437643,560.5737445227608,127.72234760514517
1893000,297.7028769663386,260.57333692785664,558.2762138941953,121.47197245602736
1894000,324.1255977082175,259.0929553378778,583.2185530460954,120.78186012971477
1895000,308.9378694012871,268.415962437708,577.3538318389951,125.12798423815133
1896000,333.28053066829557,259.7002687994768,592.9807994677724,121.06497261140339
1897000,293.2316808314589,276.98905529294274,570.2207361244016,129.12451938427168
1898000,276.4953172372637,264.01943394649,540.5147511837537,123.07844611547215
1899000,302.8892542206411,271.7625275331064,574.6517817537474,126.68805890996276
1900000,300.6165639969975,270.0788353403083,570.6953993373058,125.90316888982758
1901000,309.5752706682857,264.12504931104723,573.700319979333,123.1276810326194
1902000,295.94240064339675,284.38826412747414,580.330664770871,132.57382276404704
1903000,302.68703938897056,273.72263694224847,576.4096763312191,127.60180687422218
1904000,276.7967060208175,264.4792826113897,541.2759886322071,123.29281464993237
1905000,297.9952366595991,258.77775637446246,556.7729930340615,120.63492322414504
1906000,316.50296678088233,236.23925575698286,552.7422225378652,110.12810714508998
1907000,324.8707640613964,295.28157050437204,620.1523345657685,137.6519762995178
1908000,313.4004787842283,238.0597641002717,551.4602428845001,110.9767770126182
1909000,300.46048289737115,242.66419020796167,543.1246731053328,113.1232311660759
1910000,319.7448533809903,248.3465759260479,568.0914293070382,115.77219981946885
1911000,315.5519953688228,256.7868971902756,572.3388925590984,119.70684057825129
1912000,312.56745688629786,247.50512894454235,560.0725858308402,115.37994086555697
1913000,314.4387425244085,257.3996144639049,571.8383569883134,119.99247216536274
1914000,320.875548854293,259.9479366844525,580.8234855387454,121.18042842456026
1915000,303.1268616496378,223.97194426522512,527.098805914863,104.40943100882487
1916000,270.7299764326242,241.96307076114434,512.6930471937685,112.79638896826592
1917000,309.8118938616273,260.2218688825547,570.033762744182,121.30812792296254
1918000,301.20011500020536,271.17228727897185,572.3724022791772,126.41290547815743
1919000,277.24972464336605,255.7564800374506,533.0062046808166,119.22648903698504
1920000,327.6867122772147,257.7025424016572,585.3892546788719,120.13368866335382
1921000,312.78358330013776,266.2578500223145,579.0414333224523,124.12193283254545
1922000,329.8093289870884,234.08874644369237,563.8980754307808,109.12560009218004
1923000,316.6546807108365,253.16647563254594,569.8211563433824,118.01910171392724
1924000,306.7798951619022,226.43045126219315,533.2103464240953,105.55551793291156
1925000,296.82770150324586,279.7368498593262,576.564551362572,130.40546404966912
1926000,313.9750916458688,269.7115280982329,583.6866197441018,125.7319405680111
1927000,331.74841500391796,270.20187327089286,601.9502882748109,125.96052571800969
1928000,343.06904784251293,258.3158277442957,601.3848755868087,120.41958506828529
1929000,295.0866725257784,274.40959026198544,569.4962627877638,127.92204522138955
1930000,313.27896560660895,247.9099064361977,561.1888720428067,115.56863676551696
1931000,295.8918816418474,255.8157160337628,551.7075976756103,119.25410319504618
1932000,307.75304257390934,246.4316239389379,554.1846665128472,114.87950297728486
1933000,309.62575986832485,258.15884177883817,567.7846016471631,120.34640261954796
1934000,309.09315743527077,254.68513619750658,563.7782936327774,118.72705862345566
1935000,305.8425116626146,255.87699590980574,561.7195075724203,119.28267015244312
1936000,309.4504242901184,243.4819900721173,552.9324143622357,113.50446649791938
1937000,321.41273905726086,232.69912358974702,554.1118626470079,108.47779693998933
1938000,325.23291100291175,256.85487700058275,582.0877880034946,119.73853085685978
1939000,326.5230332754846,276.22474251496027,602.7477757904448,128.76821823001896
1940000,305.70883031916156,244.0914511687396,549.8002814879012,113.78858014674762
1941000,305.0027125415845,255.49334082447677,560.4960533660612,119.10382092516936
1942000,318.76887762309065,278.9418028529999,597.7106804760906,130.03483546121748
1943000,306.93531632820464,252.2509703937416,559.1862867219462,117.5923188801096
1944000,282.6319710961486,234.7049631626978,517.3369342588464,109.41286302245712
1945000,280.00303862804935,264.4361862018482,544.4392248298975,123.27272431400431
1946000,298.3695426117237,251.13441588546888,549.5039584971926,117.07181252257652
1947000,323.3071921236491,259.0012962699305,582.3084883935796,120.73913124613708
1948000,293.69224453155596,230.44135787161878,524.1336024031748,107.4252899630358
1949000,290.04638169527834,245.11370628192094,535.1600879771993,114.26512677433207
1950000,321.2228384504954,270.3207263704056,591.543564820901,126.01593169546135
1951000,319.07287260963636,248.4040054511695,567.4768780608058,115.79897185138884
1952000,320.7713718680998,245.19448122837161,565.9658530964714,114.30278178610754
1953000,331.7495282504986,266.38072708556854,598.1302553360672,124.17921466889543
1954000,339.7083708451888,256.839785086304,596.5481559314928,119.73149543022257
1955000,317.4474936399801,265.551773085892,582.9992667258721,123.79277959229394
1956000,297.368156438641,266.4270896205266,563.7952460591675,124.20082758077588
1957000,328.00385751991865,231.53167272737366,559.5355302472923,107.93356413140677
1958000,338.23845490654276,274.1780065276604,612.4164614342031,127.81408738760325
1959000,342.73395641733845,250.72922045801272,593.4631768753511,116.88292179268235
1960000,337.7385916512751,276.41727150432484,614.1558631556,128.85796983840996
1961000,323.49822815627346,288.5810906886284,612.0793188449019,134.52840076713122
1962000,311.13084437804696,251.79944321704332,562.9302875950902,117.38182958977124
1963000,299.07306294462717,260.6751193509417,559.7481822955689,121.51942056349404
1964000,326.6960375256008,281.6102651110942,608.3063026366949,131.2787976322393
1965000,289.5591728490289,246.9850792007102,536.5442520497392,115.13750827861875
1966000,316.00522992842326,304.27716229645233,620.2823922248756,141.84546858570582
1967000,308.3886825594487,239.85293041397142,548.2416129734202,111.81270079374978
1968000,308.89327429747794,271.26624740672344,580.1595217042013,126.4567070511993
1969000,302.688876708311,260.6819835592631,563.370860267574,121.52262046465803
1970000,287.94999123861373,270.884909313003,558.8349005516168,126.27893794034945
1971000,278.5618532359093,264.00847255608005,542.5703257919894,123.07333622307235
1972000,315.2890572221356,268.2664099319397,583.5554671540754,125.05826705958043
